miRseqMature	TCGA-RZ-AB0B-01A-11R-A40B-13	TCGA-V3-A9ZX-01A-11R-A40B-13	TCGA-V3-A9ZY-01A-11R-A40B-13	TCGA-V4-A9E5-01A-11R-A40B-13	TCGA-V4-A9E7-01A-11R-A40B-13	TCGA-V4-A9E8-01A-11R-A40B-13	TCGA-V4-A9E9-01A-11R-A40B-13	TCGA-V4-A9EA-01A-11R-A40B-13	TCGA-V4-A9EC-01A-11R-A40B-13	TCGA-V4-A9ED-01A-11R-A40B-13	TCGA-V4-A9EE-01A-11R-A40B-13	TCGA-V4-A9EF-01A-21R-A40B-13	TCGA-V4-A9EH-01A-11R-A40B-13	TCGA-V4-A9EI-01A-11R-A40B-13	TCGA-V4-A9EJ-01A-11R-A40B-13	TCGA-V4-A9EK-01A-11R-A40B-13	TCGA-V4-A9EL-01A-11R-A40B-13	TCGA-V4-A9EM-01A-11R-A40B-13	TCGA-V4-A9EO-01A-12R-A40B-13	TCGA-V4-A9EQ-01A-11R-A40B-13	TCGA-V4-A9ES-01A-11R-A40B-13	TCGA-V4-A9ET-01A-11R-A40B-13	TCGA-V4-A9EU-01A-11R-A40B-13	TCGA-V4-A9EV-01A-11R-A40B-13	TCGA-V4-A9EW-01A-11R-A40B-13	TCGA-V4-A9EX-01A-11R-A40B-13	TCGA-V4-A9EY-01A-11R-A40B-13	TCGA-V4-A9EZ-01A-11R-A40B-13	TCGA-V4-A9F0-01A-11R-A40B-13	TCGA-V4-A9F1-01A-11R-A40B-13	TCGA-V4-A9F2-01A-11R-A40B-13	TCGA-V4-A9F3-01A-11R-A40B-13	TCGA-V4-A9F4-01A-11R-A40B-13	TCGA-V4-A9F5-01A-11R-A40B-13	TCGA-V4-A9F7-01A-11R-A40B-13	TCGA-V4-A9F8-01A-11R-A40B-13	TCGA-VD-A8K7-01B-11R-A40B-13	TCGA-VD-A8K8-01A-11R-A40B-13	TCGA-VD-A8K9-01A-11R-A40B-13	TCGA-VD-A8KA-01B-11R-A40B-13	TCGA-VD-A8KB-01A-11R-A40B-13	TCGA-VD-A8KD-01A-11R-A40B-13	TCGA-VD-A8KE-01A-11R-A40B-13	TCGA-VD-A8KF-01A-11R-A40B-13	TCGA-VD-A8KG-01A-11R-A40B-13	TCGA-VD-A8KH-01A-11R-A40B-13	TCGA-VD-A8KI-01A-11R-A40B-13	TCGA-VD-A8KJ-01A-11R-A40B-13	TCGA-VD-A8KK-01A-11R-A40B-13	TCGA-VD-A8KL-01A-11R-A40B-13	TCGA-VD-A8KM-01A-11R-A40B-13	TCGA-VD-A8KN-01A-11R-A40B-13	TCGA-VD-A8KO-01A-11R-A40B-13	TCGA-VD-AA8M-01A-11R-A40B-13	TCGA-VD-AA8N-01A-11R-A40B-13	TCGA-VD-AA8O-01A-11R-A40B-13	TCGA-VD-AA8P-01A-11R-A40B-13	TCGA-VD-AA8Q-01A-11R-A40B-13	TCGA-VD-AA8R-01A-11R-A40B-13	TCGA-VD-AA8S-01B-11R-A40B-13	TCGA-VD-AA8T-01A-11R-A40B-13	TCGA-WC-A87T-01A-11R-A40B-13	TCGA-WC-A87U-01A-11R-A40B-13	TCGA-WC-A87W-01A-11R-A40B-13	TCGA-WC-A87Y-01A-11R-A40B-13	TCGA-WC-A880-01A-11R-A40B-13	TCGA-WC-A881-01A-12R-A40B-13	TCGA-WC-A882-01A-11R-A40B-13	TCGA-WC-A883-01A-12R-A40B-13	TCGA-WC-A884-01A-11R-A40B-13	TCGA-WC-A885-01A-11R-A40B-13	TCGA-WC-A888-01A-11R-A40B-13	TCGA-WC-A88A-01A-11R-A40B-13	TCGA-WC-AA9A-01A-11R-A40B-13	TCGA-WC-AA9E-01A-11R-A40B-13	TCGA-YZ-A980-01A-11R-A40B-13	TCGA-YZ-A982-01A-11R-A40B-13	TCGA-YZ-A983-01A-11R-A40B-13	TCGA-YZ-A984-01A-11R-A40B-13	TCGA-YZ-A985-01A-11R-A40B-13
hsa-miR-136-3p|MIMAT0004606	1	1	1.58496250072116	NA	NA	NA	0	NA	0	1	0	NA	NA	NA	NA	NA	0	0	0	NA	0	0	NA	2.32192809488736	NA	NA	NA	NA	NA	NA	2	1.58496250072116	1.58496250072116	0	NA	0	0	1.58496250072116	0	1	2	3.70043971814109	2.8073549220576	2	NA	0	NA	0	NA	0	1	1.58496250072116	NA	NA	1.58496250072116	2	NA	0	NA	2.32192809488736	1	NA	NA	1	5	NA	NA	1	2.58496250072116	NA	1	1.58496250072116	NA	NA	NA	1.58496250072116	0	NA	1	NA
hsa-miR-138-1-3p|MIMAT0004607	3.70043971814109	3.90689059560852	3.90689059560852	4.85798099512757	3.16992500144231	4.39231742277876	4.64385618977472	2.8073549220576	4.32192809488736	4.64385618977472	3.58496250072116	1.58496250072116	4.4594316186373	3.32192809488736	5.04439411935845	4.8073549220576	4.58496250072116	2.32192809488736	4.64385618977472	2.58496250072116	2.32192809488736	5.61470984411521	4.08746284125034	4.24792751344359	1.58496250072116	4.64385618977472	5	3.58496250072116	2.32192809488736	4.39231742277876	3.58496250072116	5.35755200461808	4.64385618977472	4.16992500144231	4	3.70043971814109	4.90689059560852	4.4594316186373	4.39231742277876	4.24792751344359	4.4594316186373	2	3.70043971814109	NA	5.28540221886225	NA	5.64385618977472	3.32192809488736	4.75488750216347	4.39231742277876	4.08746284125034	4.90689059560852	3.16992500144231	5.4262647547021	4.58496250072116	3.90689059560852	1.58496250072116	5.16992500144231	3.8073549220576	5.75488750216347	1	4	4.32192809488736	3.70043971814109	4.4594316186373	5.52356195605701	3.4594316186373	0	2.32192809488736	5	4.90689059560852	4.8073549220576	3.8073549220576	1.58496250072116	3.4594316186373	4.58496250072116	4.39231742277876	2.8073549220576	3.32192809488736	4.58496250072116
hsa-miR-146a-5p|MIMAT0000449	15.5165002922228	15.3358439171826	14.6210788623355	15.8865777721947	16.3989941380877	15.990347761556	16.9917986136081	15.0540107035343	15.5521587331241	15.3145478420181	15.3756503832614	16.0533956309937	16.9376726647407	14.3642714746811	16.8031346891444	14.8437248062992	16.2642043306086	15.0926745667252	15.0758969223577	16.2318024324982	15.3225267454615	15.4924478349614	15.2777959157219	15.283196898427	15.4805693377664	14.4969785725995	15.5764843467969	15.5307111339736	15.3686087670028	13.8226704061333	13.702822011777	14.6352646565395	15.99977984541	15.1893999018494	16.5682085012033	16.5180230068187	16.5155920509447	16.0268043810608	17.8166087057523	15.6933235996278	17.0903088742192	16.6825557410803	16.6111256855764	15.6321148210117	15.6008130836895	16.3127943436401	16.8956226141187	15.6869928678978	16.779219187513	17.1259582529923	15.1727400170494	15.4429758835743	14.8246604678888	16.8359270340872	15.5243274496074	14.819580375155	14.6129260749671	15.7333331542646	15.5778418442252	15.8188817093081	15.1592800763881	16.3493849067019	15.3812387527141	14.9032699259394	15.8450244322387	16.8483295208749	14.7543655996722	15.9410705381115	15.6431515767981	16.0354220131403	16.9413915446382	15.7701218514233	16.6356331067263	15.4526595201606	15.1485163034112	14.3103997696197	14.5201275503249	13.8042318772105	16.114189683655	14.8979872233167
hsa-miR-146a-3p|MIMAT0004608	1	NA	1	10.0834793273318	10.3837042924741	10.2632692003727	0	NA	11.4157417682901	10.5304063370991	10.4807902010958	3.4594316186373	2	10.1598713367784	1.58496250072116	8.7279204545632	2	1	2.8073549220576	1.58496250072116	9.44914864537544	NA	1	10.1241213118292	11.0056245491939	1	11.0814834380937	8.4757334309664	9.67771964164101	9.403012023575	9.21916852046216	0	0	9.59058704991503	10.8121773055144	2.32192809488736	10.7389366816761	10.4888443464573	1	1	2	10.7279204545632	2	11.467605550083	9.50977500432694	10.1873520732005	1	1.58496250072116	10.6402449362223	1	0	10.0834793273318	1.58496250072116	1	10.1848753429083	NA	10.3387363825739	1	12.0674343607565	9.81858217748086	2	1.58496250072116	0	0	10.3454052467178	NA	9.09011241966429	0	1	10.3815429511846	11.1006623390052	0	10.0552824355012	NA	1	10.3564519702218	8.16490692667569	10.1189410727235	0	0
hsa-miR-149-5p|MIMAT0000450	8.54303182025524	7.28540221886225	5.88264304936184	6.33985000288462	7.17990909001493	8.23840473932508	8.77807712953536	5.97727992349992	6.4757334309664	7.86418614465428	8.55842071326866	7.4178525148859	7.51569983828404	7.09803208296053	6.75488750216347	3.70043971814109	7.74819284958946	6.3037807481771	6.4594316186373	7.54689445988764	9.39016895620018	6.4757334309664	7.02236781302845	6.35755200461808	6.10852445677817	6.59991284218713	7.35755200461808	5.12928301694497	7.63662462054365	6.49185309632967	6.28540221886225	6.76818432477693	6.82017896241519	6.79441586635011	6.49185309632967	7.85798099512757	4.95419631038687	6.94251450533924	6.58496250072116	6.95419631038687	7.01122725542325	6.8703647195834	6.06608919045777	6.91886323727459	4.52356195605701	8.21916852046216	7.43462822763672	6.74146698640115	8.29462074889163	6.76818432477693	6.28540221886225	8.34872815423108	4.70043971814109	5.90689059560852	6.70043971814109	7.35755200461808	8.82017896241519	7.12928301694497	6.4594316186373	5.85798099512757	8.48381577726426	5.93073733756289	6.04439411935845	6.49185309632967	9.70043971814109	5.88264304936184	6.4262647547021	7.2667865406949	8.31288295528435	7.68650052718322	7.92481250360578	7.23840473932508	7.4262647547021	7.39231742277876	5.7279204545632	11.0734721539765	7.54689445988764	4.58496250072116	7.56224242422107	7.10852445677817
hsa-miR-149-3p|MIMAT0004609	2	NA	0	NA	NA	1	NA	NA	NA	1	3.16992500144231	1	NA	1.58496250072116	NA	NA	1	1	NA	1	2	NA	1.58496250072116	2.8073549220576	0	1	0	NA	NA	1.58496250072116	NA	3.4594316186373	NA	0	NA	0	NA	0	NA	1.58496250072116	1	NA	NA	1	NA	0	2.32192809488736	1	NA	NA	1.58496250072116	1	NA	NA	1.58496250072116	0	1	0	NA	0	2.32192809488736	NA	NA	NA	3.16992500144231	NA	1.58496250072116	1	2	0	NA	1.58496250072116	NA	0	NA	2	0	NA	1.58496250072116	1
hsa-miR-150-5p|MIMAT0000451	9.61102479730735	10.5097750043269	7.876516946565	7.88264304936184	7.70043971814109	10.7090838125503	7.09803208296053	4.75488750216347	7.67948009950545	10.1699250014423	10.2877123795494	7.2667865406949	10.9886846867722	7.4093909361377	9.69696752623429	10.1736771363034	10.7698378436294	9.38370429247405	6.4757334309664	8.85486838326024	6.85798099512757	6.83289001416474	10.0579917227592	14.0767321053386	8.42206476617281	9.84549005094438	7.31288295528436	8.46352437327118	8.43045255166553	9.02236781302845	10.3520434257954	12.7623820387104	10.1369911120802	7.08746284125034	6.08746284125034	8.4093909361377	8.76487159073609	10.880348808156	7.78135971352466	7.4262647547021	6.08746284125034	12.6140196144357	8.14465824283188	7.4178525148859	9.87190523765919	7.93663793900257	8.55074678538324	7.91886323727459	8.62570884306447	6.71424551766612	14.0052736565639	10.4387918525783	5.52356195605701	7.91288933622996	11.2819300269554	9.55074678538324	6.70043971814109	9.39874369193819	5.4594316186373	8.40514146313634	8.61838550225861	8.00562454919388	7.33091687811462	7.62935662007961	13.5048189876328	8.81378119121704	8.47167521439204	9.66711154207503	9.7515440590891	12.3561768305164	6.08746284125034	13.8819742724692	8.67948009950545	6.04439411935845	8.71080643369935	8.63662462054365	6.95419631038687	7.51569983828404	8.98868468677217	7.79441586635011
hsa-miR-150-3p|MIMAT0004610	1	2	NA	NA	0	2.8073549220576	0	NA	NA	1	2.58496250072116	0	2.32192809488736	NA	1	1.58496250072116	2.32192809488736	1	0	1	0	NA	1	5.49185309632967	0	1.58496250072116	NA	0	0	NA	1.58496250072116	5.04439411935845	0	NA	NA	0	NA	2.8073549220576	NA	1	NA	3.16992500144231	0	1	NA	NA	1	1	1	NA	5.90689059560852	4	NA	NA	3.32192809488736	2.32192809488736	NA	1.58496250072116	NA	0	0	0	NA	NA	4.08746284125034	1	NA	1.58496250072116	1	2.58496250072116	0	4.8073549220576	1	0	1	1	NA	NA	0	NA
hsa-miR-154-5p|MIMAT0000452	3.8073549220576	3	NA	0	NA	0	0	NA	0	1.58496250072116	NA	NA	NA	1.58496250072116	0	0	0	NA	NA	NA	NA	NA	1	1.58496250072116	NA	NA	NA	0	NA	NA	0	1	2	0	NA	1.58496250072116	NA	NA	1	0	0	0	0	0	NA	1.58496250072116	NA	0	0	2	0	NA	NA	NA	2	1	1	0	NA	2	NA	NA	NA	NA	4.39231742277876	NA	NA	1	0	3.70043971814109	NA	3.16992500144231	NA	1	NA	5.20945336562895	0	0	2.8073549220576	NA
hsa-miR-154-3p|MIMAT0000453	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1.58496250072116	NA	NA	NA	1	NA	NA	1.58496250072116	NA	1.58496250072116	0	NA	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	3.90689059560852	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1.58496250072116	NA	NA	NA	NA
hsa-miR-184|MIMAT0000454	9.57364718749332	8.18982455888002	6.82017896241519	7.85174904141606	6.49185309632967	5.6724253419715	4	4.52356195605701	4.75488750216347	9.4757334309664	5.32192809488736	5.7279204545632	7.03342300153745	5	5.12928301694497	3.32192809488736	5.83289001416474	7.19967234483636	7.8073549220576	6.24792751344359	4.39231742277876	8.86418614465428	9.09275714091985	5.7279204545632	5.39231742277876	5.04439411935845	9.51569983828404	7.3037807481771	8.7279204545632	7.03342300153745	6.16992500144231	6.89481776330794	6.74146698640115	5.55458885167764	4.8073549220576	7.02236781302845	3.90689059560852	4.8073549220576	6.8073549220576	5.7279204545632	6.68650052718322	5.20945336562895	5.75488750216347	5.12928301694497	4.39231742277876	7.16992500144231	6.95419631038687	7.04439411935845	7.38370429247405	6.89481776330794	7.62935662007961	7.05528243550119	3.70043971814109	7.28540221886225	8.28540221886225	6.06608919045777	5.93073733756289	7.7279204545632	5.58496250072116	4.58496250072116	6.24792751344359	5.32192809488736	5.16992500144231	6.4093909361377	11.9534689622288	3.32192809488736	13.5149605633302	8.73809225962049	8.26209484537018	10.6320864128352	4.52356195605701	6.28540221886225	6.4594316186373	6.20945336562895	8.15987133677839	8.16490692667569	6.20945336562895	2	7.51569983828404	7.17990909001493
hsa-miR-185-5p|MIMAT0000455	11.9971794809376	9.96578428466209	10.5802585674998	10.2644426002266	10.8073549220576	10.6073303137496	11.3077700318907	8.6582114827518	10.4553272203046	10.8963324039099	10.6156296369681	9.80574387215162	11.3387363825739	9.66711154207503	10.9715435539508	9.83447104998422	11.1312139050863	11.1922928144708	10.2348174311173	12.047123912114	9.98726401207254	10.298062567719	10.9225844027137	12.2897307400838	10.1935253605012	10.4635243732712	11.3208005488816	10.2877123795494	9.55650605467193	11.2632692003727	10.9181178510318	11.3966047811819	10.9908130791536	9.2644426002266	11.4115109880121	10.2155329997457	9.95419631038687	10.3880172853451	11.8672787397097	10.4635243732712	10.7548875021635	10.4241662888181	11.2461467746359	9.94982671075911	10.4614794472862	11.2094533656289	11.3353903546939	9.81217730551445	10.2070143201775	10.1636496760158	12.5015884229324	10.8841705191084	9.27379559921426	11.8703647195834	10.8177831217745	10.9837061926593	9.90388184573618	10.9469062744564	10.7347096202258	10.2632692003727	10.8423503434138	11.6838718686226	9.68474862042163	10.1811522568656	12.5147140541385	11.3766680618577	9.32418054661874	10.5708044377245	12.2697111211428	11.624338545313	10.6653359171852	10.8201789624152	9.97584796800678	9.11113567023471	9.92629599478111	10.1433832139898	10.4460494067166	8.77807712953536	10.1382718001722	9.89330153086056
hsa-miR-185-3p|MIMAT0004611	6.71424551766612	5.78135971352466	6.37503943134692	4.75488750216347	5.04439411935845	5.35755200461808	7.65821148275179	4.85798099512757	5.58496250072116	6.02236781302845	5.78135971352466	4.95419631038687	5.90689059560852	4.95419631038687	6.14974711950468	5.35755200461808	6.22881869049588	8.35755200461808	3.90689059560852	6.4757334309664	4.52356195605701	6.37503943134692	5.28540221886225	7.40087943628218	5.75488750216347	5.78135971352466	5.61470984411521	5.12928301694497	4.8073549220576	6.14974711950468	5.16992500144231	6.39231742277876	7.09803208296053	4.24792751344359	5.58496250072116	5	5.8073549220576	5.35755200461808	7.24792751344359	5.75488750216347	5.61470984411521	5.61470984411521	4.95419631038687	4.24792751344359	5.49185309632967	5.95419631038687	6.4757334309664	5.16992500144231	5.88264304936184	4.24792751344359	7.15987133677839	6.74146698640115	3	5.55458885167764	5.61470984411521	7.12928301694497	6.32192809488736	5.35755200461808	5.16992500144231	5.52356195605701	5.39231742277876	5.49185309632967	5.24792751344359	5.12928301694497	7.40087943628218	6.04439411935845	5.32192809488736	5.39231742277876	6.59991284218713	5.4262647547021	6.98868468677217	6.08746284125034	4.75488750216347	3.4594316186373	3.90689059560852	5.6724253419715	5.61470984411521	2.8073549220576	5.20945336562895	5.4262647547021
hsa-miR-186-5p|MIMAT0000456	11.5910547740368	10.6510516911789	11.3442959079158	11.353698209048	11.2626821423622	11.2615073092021	11.8169836232554	10.3230547603416	12.0416591516372	11.8948177633079	11.0028150156071	11.5788443915582	12.2743781532464	11.2854022188622	12.4112461518404	11.2801907922169	11.5919897676151	11.1916761463524	10.4335854411505	11.88378880326	10.5727002264873	11.6064052126978	11.2312211807112	12.3148664310532	11.4210128557792	12.7313190310251	12.419696888306	10.0579917227592	11.7669429407558	11.5708044377245	11.2697111211428	11.6969675262343	12.1551344548578	10.1598713367784	12.8071536391775	11.0265234425198	11.873828574887	12.2479275134436	13.2150779148228	10.7846348455575	12.360298426618	12.3638609767295	12.4304525516655	12.1459321458205	11.3641346550081	11.0341111460966	12.2772874001304	11.4883422775325	12.0831468708167	11.7086528356865	12.0188956211216	11.5684311931675	11.664447284548	12.6557543101442	11.5844927969759	10.6750749203854	10.9188632372746	12.3687792600413	12.0583300262057	12.5092801680879	12.2336196767597	12.2556187498396	11.2461467746359	10.5068034377956	12.7582232147267	12.5887146355823	9.52943055414615	10.4532706340106	11.7064960180612	12.3401282737006	12.1382718001722	12.1228279948077	11.4938554492408	9.16239132875691	10.0265234425198	11.5033288566267	11.075479149488	11.0633950812885	11.4046093978377	12.004922678569
hsa-miR-186-3p|MIMAT0004612	NA	NA	2.58496250072116	NA	NA	NA	1	1.58496250072116	1.58496250072116	2.58496250072116	NA	0	0	0	1	2	NA	2.58496250072116	NA	NA	0	1	1	1	0	1.58496250072116	2	NA	0	1.58496250072116	1	0	3.58496250072116	0	0	NA	NA	3	3.8073549220576	0	3.90689059560852	3.90689059560852	2.8073549220576	4	1.58496250072116	NA	0	0	1	0	NA	0	1	0	NA	1.58496250072116	1.58496250072116	1.58496250072116	1	2.32192809488736	2	1	1	1.58496250072116	1	NA	1.58496250072116	NA	NA	NA	2.8073549220576	NA	1.58496250072116	NA	NA	NA	0	1	1	1
hsa-miR-188-5p|MIMAT0000457	6.02236781302845	2.58496250072116	3.32192809488736	1.58496250072116	4.90689059560852	2.58496250072116	4.8073549220576	1.58496250072116	4	4	4.52356195605701	3.16992500144231	3.32192809488736	4.08746284125034	4.64385618977472	2.32192809488736	5.61470984411521	3	3.8073549220576	5.58496250072116	5.16992500144231	3.58496250072116	3.8073549220576	5.61470984411521	2.58496250072116	4.90689059560852	2.8073549220576	2.32192809488736	4.24792751344359	5.20945336562895	3.4594316186373	6.10852445677817	4.16992500144231	4.8073549220576	4	3.58496250072116	3.90689059560852	6.49185309632967	6.02236781302845	3.16992500144231	4.70043971814109	5.61470984411521	4.08746284125034	4	3.58496250072116	5.12928301694497	5.70043971814109	3.70043971814109	5.4262647547021	2	5.6724253419715	5.20945336562895	1.58496250072116	3.32192809488736	4.8073549220576	4.70043971814109	4.4594316186373	3.32192809488736	0	3.16992500144231	4	2	3	2	6.44294349584873	3.16992500144231	2.32192809488736	2.58496250072116	5.4594316186373	3.16992500144231	5.08746284125034	5.4594316186373	3.8073549220576	3	0	3.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	3.32192809488736
hsa-miR-188-3p|MIMAT0004613	4.58496250072116	1.58496250072116	2.58496250072116	1.58496250072116	2.58496250072116	0	0	NA	3.70043971814109	3.16992500144231	2.32192809488736	0	1	2	1	1.58496250072116	2	3	NA	3.4594316186373	1.58496250072116	3.90689059560852	3.58496250072116	3.90689059560852	3	3.16992500144231	2	1	2.32192809488736	3.70043971814109	NA	4.08746284125034	3.32192809488736	2	1.58496250072116	2.8073549220576	4.24792751344359	4.75488750216347	6.4093909361377	2	5.55458885167764	4.52356195605701	3.32192809488736	4.32192809488736	2	2.32192809488736	2.32192809488736	1	1.58496250072116	1	4	4.8073549220576	2.58496250072116	2.32192809488736	4.16992500144231	2.8073549220576	4.75488750216347	2.58496250072116	2.32192809488736	3	2.58496250072116	2.58496250072116	0	2	3.8073549220576	1	3.32192809488736	NA	3	NA	3	2.32192809488736	2.58496250072116	2.8073549220576	2	1.58496250072116	1	2.8073549220576	1	1
hsa-miR-190a-5p|MIMAT0000458	4.08746284125034	3.16992500144231	4.95419631038687	3.16992500144231	4.85798099512757	3	3.32192809488736	3.32192809488736	5	4.75488750216347	3	4.39231742277876	3.16992500144231	2.32192809488736	3.58496250072116	3.4594316186373	3.16992500144231	3.70043971814109	7.05528243550119	5.78135971352466	3.4594316186373	4.90689059560852	4.52356195605701	5.16992500144231	3.32192809488736	4	4.52356195605701	2.8073549220576	3.58496250072116	3.8073549220576	3.8073549220576	4.24792751344359	4.64385618977472	3.90689059560852	5.55458885167764	6.20945336562895	4.32192809488736	5.6724253419715	7.65105169117893	5.7279204545632	6.8073549220576	6.4757334309664	6.53915881110803	6.82017896241519	3.70043971814109	3.16992500144231	4.16992500144231	2	4.24792751344359	5.20945336562895	4.52356195605701	4.16992500144231	4.32192809488736	5.04439411935845	4.08746284125034	4.52356195605701	5.08746284125034	5.7279204545632	4	4.39231742277876	5.24792751344359	3.8073549220576	3.90689059560852	5.28540221886225	6.12928301694497	4.90689059560852	3.58496250072116	5	6.10852445677817	4.39231742277876	3.70043971814109	5.32192809488736	2.8073549220576	3.4594316186373	4.08746284125034	4.4594316186373	5.24792751344359	3.58496250072116	6.5077946401987	6.18982455888002
hsa-miR-193a-5p|MIMAT0004614	13.3966047811819	12.1414685553931	11.3679607096416	11.5679560754155	13.0556213747817	12.5198819224974	12.5030803517529	10.7813597135247	11.7809497987497	12.4228531959443	12.4810425749338	12.4956052311908	12.8107724413447	11.9527412471865	10.9908130791536	11.0375469539622	12.827739648807	13.4967289713807	11.6772791913122	13.5882461520448	11.9697462508145	11.3520434257954	12.4978518369511	13.7043359711823	11.2508905357233	12.8023144059915	11.6096404744368	10.9447120610435	11.7172480058276	11.523561956057	11.5420645422834	13.104762537982	11.7090838125503	12.0670981857484	11.6452080827747	12.4202234193486	11.5122466428292	12.2606255560682	12.8368393597487	12.0247933847025	12.4527560290325	12.5574637015978	11.4283601727043	12.0327345285867	10.5137275959524	11.5444815223108	12.6626683755175	12.1805308073445	12.36768775627	12.6229669447905	12.4729446337796	12.8297227350861	10.7380922596205	11.580729651599	12.8987903083812	12.8370365435173	12.4660764613963	11.424691191513	11.9787104591064	11.3465137331656	12.1267044728432	12.2673719312653	10.7099453802325	10.742309436084	13.7343920907779	9.67771964164101	11.713386514937	11.664447284548	12.1620765703743	11.7899411283909	11.0195907283579	11.9417812422785	12.0576533399639	11.360298426618	9.89481776330794	12.443202577297	11.4782640315817	9.20701432017753	12.1312139050863	12.5823772356407
hsa-miR-193a-3p|MIMAT0000459	6.84549005094437	2.58496250072116	3.32192809488736	3.4594316186373	4.64385618977472	2.8073549220576	4.39231742277876	NA	4.16992500144231	3.90689059560852	4.8073549220576	3	3.90689059560852	3.16992500144231	2.32192809488736	3	3.8073549220576	4.85798099512757	3.4594316186373	5.55458885167764	3.58496250072116	3.70043971814109	4.32192809488736	6.20945336562895	3	4.64385618977472	3.58496250072116	3.16992500144231	4	3.32192809488736	3.32192809488736	4.8073549220576	4.4594316186373	4.64385618977472	4.24792751344359	3.70043971814109	4	6.90689059560852	7.36632221424582	4.08746284125034	6.58496250072116	6.75488750216347	5.24792751344359	5.4594316186373	2	2.8073549220576	3.4594316186373	0	3	3.90689059560852	3.16992500144231	3.70043971814109	2.58496250072116	4.32192809488736	5.24792751344359	5.28540221886225	4.16992500144231	2.58496250072116	2.32192809488736	3.16992500144231	3.8073549220576	2.58496250072116	1	2	5.35755200461808	1	4.08746284125034	2	3.8073549220576	3.58496250072116	2.8073549220576	4.64385618977472	2.32192809488736	3.90689059560852	2.32192809488736	3.16992500144231	3.4594316186373	0	3.58496250072116	3.16992500144231
hsa-miR-194-5p|MIMAT0000460	9.9915218460757	7.98299357469431	9.17492568250068	10.4532706340106	10.6794800995054	8.12928301694497	10.843921051289	6.65821148275179	11.243173983473	8.91886323727459	9.24079133216196	7.58496250072116	9.66888498426625	6.95419631038687	10.9068905956085	9.84549005094438	8.23840473932508	10.3782948559119	8.55842071326866	11.2807707701306	12.0327345285867	10.813781191217	9.19967234483636	11.360298426618	11.3037807481771	7.94836723158468	8.4178525148859	11.7215264640075	8.4757334309664	9.04712391211403	11.3314768218596	9.92925840863697	11.7385145324293	9.65105169117893	11.0828143376723	9.90689059560852	9.44086916761087	10.9505558970475	15.0487422860565	11.1516508299734	13.3921832373124	12.3328757311527	12.3264294871223	10.1331422124006	10.0154150523867	10.5745935273376	8.2240016741981	7.49185309632967	8.67948009950545	8.89481776330794	11.2626821423622	9.12153351734003	9.09011241966429	11.0292872269682	10.3619437737352	11.7598881832218	10.6320864128352	11.5367328898354	9.95419631038687	10.5058115539196	9.87958324961278	11.403012023575	9.16992500144231	10.7039035734447	11.5565060546719	10.6882503091332	10.8249587405285	10.5545888516776	10.6429542234803	12.2152296257479	11.5646258627954	11.0382331347318	8.06069593168755	10.2526654324502	11.0327345285867	9.29920801838728	11.004922678569	7.75488750216347	8.53915881110803	10.2395985292491
hsa-miR-195-5p|MIMAT0000461	8.37068740680722	5.28540221886225	2	5.24792751344359	7.08746284125034	5.20945336562895	4.58496250072116	2.32192809488736	4.4594316186373	4.64385618977472	7.28540221886225	3.4594316186373	6.22881869049588	4.64385618977472	4.32192809488736	3.90689059560852	6.06608919045777	4.90689059560852	4.8073549220576	8.08214904135387	5.08746284125034	5.28540221886225	5.20945336562895	6.91886323727459	5.4262647547021	5.4262647547021	3	6.3037807481771	6	5.16992500144231	6.28540221886225	6.89481776330794	6.18982455888002	6.6724253419715	4.90689059560852	6.89481776330794	5	7.03342300153745	7.11894107272351	6.02236781302845	6.59991284218713	8.33539035469392	5.88264304936184	5.4594316186373	3.16992500144231	5.88264304936184	5.39231742277876	4.32192809488736	5.55458885167764	6.84549005094437	7.11894107272351	6.12928301694497	4.24792751344359	6.4093909361377	6.33985000288462	6.79441586635011	7.07681559705083	5.78135971352466	4.58496250072116	5.97727992349992	6.35755200461808	5.32192809488736	4.4594316186373	7.13955135239879	7.33091687811462	4.24792751344359	7.02236781302845	6.55458885167764	7.34872815423108	6.35755200461808	5	6.98868468677217	7.16992500144231	6.76818432477693	6.4594316186373	5	6.68650052718322	2.8073549220576	5.4594316186373	4.32192809488736
