miRseqMature	TCGA-N5-A4R8-01A-11R-A28Z-13	TCGA-N5-A4RA-01A-11R-A28Z-13	TCGA-N5-A4RD-01A-11R-A28Z-13	TCGA-N5-A4RF-01A-11R-A28Z-13	TCGA-N5-A4RJ-01A-11R-A28Z-13	TCGA-N5-A4RM-01A-11R-A28Z-13	TCGA-N5-A4RN-01A-12R-A28Z-13	TCGA-N5-A4RO-01A-11R-A28Z-13	TCGA-N5-A4RS-01A-11R-A28Z-13	TCGA-N5-A4RT-01A-11R-A28Z-13	TCGA-N5-A4RU-01A-31R-A28Z-13	TCGA-N5-A4RV-01A-21R-A28Z-13	TCGA-N5-A59E-01A-11R-A28Z-13	TCGA-N5-A59F-01A-11R-A28Z-13	TCGA-N6-A4V9-01A-11R-A28Z-13	TCGA-N6-A4VC-01A-11R-A28Z-13	TCGA-N6-A4VD-01A-11R-A28Z-13	TCGA-N6-A4VE-01A-11R-A28Z-13	TCGA-N6-A4VF-01A-31R-A28Z-13	TCGA-N6-A4VG-01A-31R-A28Z-13	TCGA-N7-A4Y5-01A-12R-A28Z-13	TCGA-N7-A4Y8-01A-11R-A28Z-13	TCGA-N7-A59B-01A-11R-A28Z-13	TCGA-N8-A4PI-01A-21R-A28Z-13	TCGA-N8-A4PL-01A-11R-A28Z-13	TCGA-N8-A4PM-01A-11R-A28Z-13	TCGA-N8-A4PN-01A-11R-A28Z-13	TCGA-N8-A4PO-01A-11R-A28Z-13	TCGA-N8-A4PP-01A-11R-A28Z-13	TCGA-N8-A4PQ-01A-11R-A28Z-13	TCGA-N8-A56S-01A-11R-A28Z-13	TCGA-N9-A4PZ-01A-22R-A28Z-13	TCGA-N9-A4Q1-01A-11R-A28Z-13	TCGA-N9-A4Q3-01A-11R-A28Z-13	TCGA-N9-A4Q4-01A-11R-A28Z-13	TCGA-N9-A4Q7-01A-11R-A28Z-13	TCGA-N9-A4Q8-01A-31R-A28Z-13	TCGA-NA-A4QV-01A-11R-A28Z-13	TCGA-NA-A4QW-01A-11R-A28Z-13	TCGA-NA-A4QX-01A-11R-A28Z-13	TCGA-NA-A4QY-01A-11R-A28Z-13	TCGA-NA-A4R0-01A-11R-A28Z-13	TCGA-NA-A4R1-01A-11R-A28Z-13	TCGA-NA-A5I1-01A-21R-A28Z-13	TCGA-ND-A4W6-01A-11R-A28Z-13	TCGA-ND-A4WA-01A-12R-A28Z-13	TCGA-ND-A4WC-01A-21R-A28Z-13	TCGA-ND-A4WF-01A-11R-A28Z-13	TCGA-NF-A4WU-01A-11R-A28Z-13	TCGA-NF-A4WX-01A-11R-A28Z-13	TCGA-NF-A4X2-01A-11R-A28Z-13	TCGA-NF-A5CP-01A-12R-A28Z-13	TCGA-NG-A4VU-01A-11R-A28Z-13	TCGA-NG-A4VW-01A-11R-A28Z-13	TCGA-QM-A5NM-01A-11R-A28Z-13	TCGA-QN-A5NN-01A-11R-A28Z-13
hsa-miR-30c-5p|MIMAT0000244	12.7964452590618	12.6501542136751	12.6577650352654	12.2796105810525	12.8744050764095	11.9143851321554	12.4309751725881	12.3646818558646	13.0327345285867	11.1861142395416	13.3710959672595	12.3531468254981	12.3761253892762	13.1008265708957	11.7854524681585	12.5139742737407	12.9567391450591	11.8253563414793	12.782383991197	14.2191685204622	12.0867996856235	11.1774195379892	13.158294103604	11.9248125036058	12.9443460341378	12.3467907217507	12.4622466342444	13.7357675472666	12.2258099406235	12.3890935219045	13.46135154312	12.2957689344205	13.3395716783847	13.0488274133639	12.2679570844028	12.2149261879424	12.4160057805593	13.3503867423128	13.6823362697114	12.5741204350097	11.9259252649729	12.656871725614	12.0967151544885	12.7355560239115	13.2076244682268	13.1452953349336	11.1941412388631	12.4167975276061	12.6952282914958	12.7846348455575	10.6978363579624	11.4325419003883	12.2726297849764	12.3034953767904	12.8686296682127	11.4665863377192
hsa-miR-30c-2-3p|MIMAT0004550	8.29462074889163	6.8073549220576	8.33539035469392	6.61470984411521	8.22881869049588	6.12928301694497	6.4093909361377	7.49984588708321	7.20945336562895	7.12928301694497	7.4594316186373	8.1548181090521	6.83289001416474	7.4178525148859	4.52356195605701	7.48381577726426	8.24317398347295	7.13955135239879	7.76818432477693	10.9454438363779	3.90689059560852	4.32192809488736	6	6.88264304936184	8.79766152585376	7.01122725542325	6.32192809488736	8.16992500144231	6.89481776330794	6.90689059560852	9.29001884693262	6.4757334309664	6.16992500144231	8.19475685442225	6.91886323727459	7.36632221424582	6.39231742277876	5.85798099512757	8.14465824283188	6.93073733756289	6.02236781302845	8.59991284218713	4.39231742277876	6.22881869049588	8.09275714091985	8.46352437327118	8.18982455888002	6.88264304936184	5.4594316186373	6.32192809488736	4.58496250072116	4.32192809488736	3.90689059560852	7.53138146051631	7.8703647195834	6.37503943134692
hsa-miR-30d-5p|MIMAT0000245	15.392216784849	15.3522848666014	15.1992505770514	14.0894504811159	14.8053912150414	14.4345630755586	13.1337844091799	13.6266216523584	14.9259716114091	12.8639926371708	16.5211556628766	14.6595499968799	13.7503929586436	15.586341371746	14.7804885053674	14.4752267777423	15.676673352465	14.3818808742744	15.0195038582666	16.0439884751294	15.5790212393784	12.5898851792902	14.445984768394	14.7255260277374	15.175237650291	14.074894064153	14.8039292879744	15.8248841781497	14.1949876425488	15.1008676259473	14.9832608476825	15.206327595036	15.5578525641567	14.3099736511641	14.1847978765329	13.5152070304088	15.8686537804433	14.5805530130875	15.5746822148805	14.6862816551444	14.4333898347451	14.3059904645738	15.0631843919795	15.4727225660016	15.539522347721	14.9510114513918	13.5174233413965	15.3609499342474	14.9328145196664	15.5501455371808	13.1976774463074	16.1416082518345	15.3543182637539	15.3869065748642	16.0279275884677	15.8890761108548
hsa-miR-30d-3p|MIMAT0004551	4.4594316186373	5.08746284125034	4.75488750216347	4.39231742277876	4.90689059560852	4.85798099512757	2.8073549220576	2.8073549220576	4.75488750216347	2	5.70043971814109	4.39231742277876	3.90689059560852	4.64385618977472	4.58496250072116	4.39231742277876	5.16992500144231	7.34872815423108	3.90689059560852	5.35755200461808	4.24792751344359	3.32192809488736	4.52356195605701	4.39231742277876	4.08746284125034	4.4594316186373	4.70043971814109	4.95419631038687	3.8073549220576	4.24792751344359	4.16992500144231	3.90689059560852	5.20945336562895	3.32192809488736	4.64385618977472	3.16992500144231	4.8073549220576	5.12928301694497	5.4594316186373	4	3.4594316186373	4.24792751344359	4.90689059560852	3.70043971814109	4.32192809488736	4.8073549220576	6.32192809488736	5.12928301694497	4.64385618977472	5.16992500144231	4.08746284125034	5.95419631038687	4.08746284125034	4.85798099512757	4.75488750216347	5.78135971352466
hsa-miR-139-5p|MIMAT0000250	7.01122725542325	6.88264304936184	7.8008998999203	5.49185309632967	8.77478705960117	5.70043971814109	6.22881869049588	4.64385618977472	5.16992500144231	6.44294349584873	7.36632221424582	6.79441586635011	5.55458885167764	6.49185309632967	4.39231742277876	4.70043971814109	6.58496250072116	4.90689059560852	8.50382573799575	6.06608919045777	8.58496250072116	5.52356195605701	6.61470984411521	5.12928301694497	3.16992500144231	7.32192809488736	8.57364718749332	7.33985000288462	5.75488750216347	7.74146698640115	7.72109918870719	5.32192809488736	6.08746284125034	4.8073549220576	6.7279204545632	4.16992500144231	4.90689059560852	7.22881869049588	8.5352753766208	8.2045711442492	6.5077946401987	7.4594316186373	6.96578428466209	5.88264304936184	8.17990909001493	6.44294349584873	6.06608919045777	7.56985560833095	5.12928301694497	6.2667865406949	6.58496250072116	6.6724253419715	9.33091687811462	6.06608919045777	5.04439411935845	7.59991284218713
hsa-miR-139-3p|MIMAT0004552	2.58496250072116	2	4.4594316186373	1	5.04439411935845	1.58496250072116	2.32192809488736	NA	2.58496250072116	2.58496250072116	3.32192809488736	3.32192809488736	1.58496250072116	3.16992500144231	NA	NA	1	2.58496250072116	4.8073549220576	2	3.70043971814109	1.58496250072116	2	NA	NA	3.4594316186373	4.08746284125034	4.08746284125034	1	3	3.8073549220576	1.58496250072116	0	2.58496250072116	3.32192809488736	0	1.58496250072116	4.16992500144231	3.90689059560852	4.32192809488736	2	3.16992500144231	3.4594316186373	0	4.32192809488736	2.32192809488736	2.8073549220576	3.58496250072116	0	2.32192809488736	2.8073549220576	3	4.16992500144231	3.16992500144231	2.58496250072116	4.39231742277876
hsa-miR-147a|MIMAT0000251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-7-5p|MIMAT0000252	4.70043971814109	3	5.20945336562895	3.70043971814109	4.08746284125034	3.8073549220576	1	3.16992500144231	8.19475685442225	4.85798099512757	3.8073549220576	1.58496250072116	3.4594316186373	3.58496250072116	5.32192809488736	3.4594316186373	6	3	3.8073549220576	3.16992500144231	1.58496250072116	2.32192809488736	4.24792751344359	3.32192809488736	3.58496250072116	4.58496250072116	2.8073549220576	3.58496250072116	2.8073549220576	1	2.8073549220576	3	2.32192809488736	3.70043971814109	4.08746284125034	4	2.32192809488736	2.32192809488736	2	2	3.70043971814109	3.16992500144231	2.8073549220576	3.16992500144231	3.8073549220576	2.32192809488736	1.58496250072116	3.8073549220576	6.06608919045777	2.8073549220576	3.90689059560852	5.70043971814109	NA	2.8073549220576	3.16992500144231	3.4594316186373
hsa-miR-7-1-3p|MIMAT0004553	6.97727992349992	6.33985000288462	8.03342300153745	5.93073733756289	7.28540221886225	8.11894107272351	5.4262647547021	6.55458885167764	8.876516946565	8.16992500144231	6.14974711950468	7.33091687811462	7.4093909361377	7.33091687811462	6.65821148275179	7.43462822763672	8.66888498426625	7.08746284125034	6.83289001416474	6.71424551766612	5.16992500144231	6.10852445677817	8.31741261376487	6.3037807481771	6.4262647547021	9.10328780841202	6.4262647547021	5.58496250072116	6.49185309632967	4.52356195605701	6.61470984411521	5.64385618977472	7.09803208296053	7.29462074889163	7.32192809488736	7.33985000288462	6.64385618977472	8.82017896241519	7.08746284125034	4.95419631038687	5.08746284125034	7.74819284958946	5.8073549220576	5.35755200461808	6.2667865406949	6.5077946401987	8.14974711950468	6.68650052718322	9.01122725542325	6.98868468677217	8.06069593168755	8.60733031374961	4.75488750216347	5.95419631038687	6.32192809488736	6.22881869049588
hsa-miR-7-2-3p|MIMAT0004554	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	1.58496250072116	0	NA	2.58496250072116	0	NA	NA	1	0	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	2	1	NA	1.58496250072116	0	0	NA	NA	NA	1	0	NA	NA	0	0	0	NA	NA	NA	0	NA	NA
hsa-miR-10a-5p|MIMAT0000253	17.898235282595	15.6506310681138	16.4515974962584	17.6621537506945	18.2767060198924	17.2203405365716	14.6238243479186	15.8220230445592	19.8730865907285	15.7018208448308	17.1490127265698	14.4523699548031	16.9989649811894	18.8451224697183	14.0603581826421	19.2954505839029	13.1422666386357	16.0991012028915	19.2323576842095	19.2356963991317	13.1127652818853	12.3652288492515	14.0723838645158	18.1113139986908	18.9688608177713	18.359320613189	16.040760609431	20.5454641503798	15.7980667203631	17.8122399907767	16.445257387639	18.3023176227861	17.6725151208661	19.2719234627383	13.215684662825	15.0330788061306	19.3752006798994	15.6817599984671	16.9126437840529	14.9796931301527	19.2028221157738	17.9610483121356	18.5650127999147	18.9492254245528	18.1887385391857	21.8143289857118	16.2735042339622	16.1067265020392	20.790590317303	20.1052537797009	16.4018961406051	18.041536169989	13.1310530964096	19.8728446875057	19.9867045150288	19.4124251268083
hsa-miR-10a-3p|MIMAT0004555	4.85798099512757	2.58496250072116	3.16992500144231	4.75488750216347	5	3.8073549220576	1.58496250072116	3.58496250072116	6.52356195605701	2.58496250072116	3.90689059560852	1	4.08746284125034	5.28540221886225	1	6.39231742277876	NA	4.16992500144231	5.6724253419715	6.37503943134692	0	NA	NA	4.75488750216347	5.95419631038687	5.12928301694497	2.8073549220576	7.48381577726426	0	3.4594316186373	2.58496250072116	4.70043971814109	5.04439411935845	6.02236781302845	NA	1.58496250072116	6.35755200461808	2	2.8073549220576	2	6.12928301694497	4.58496250072116	4.75488750216347	5.70043971814109	4.52356195605701	8.26209484537018	3.70043971814109	2.58496250072116	7.36632221424582	6.44294349584873	3.16992500144231	4.90689059560852	NA	6.53915881110803	6.39231742277876	6.6724253419715
hsa-miR-10b-5p|MIMAT0000254	18.3520649846531	18.0773946878066	19.5972760427889	17.044895679498	20.0389538091466	20.0515714069253	19.6584468584179	19.1822318742285	19.7621549126434	18.2726890091913	19.2649785630312	20.8857760489197	18.0580445879023	20.7784004300935	19.1025678182247	18.6871193449818	16.2991543456984	16.4763981434162	19.8904008534146	21.29576557193	17.806650309081	18.7754141652184	20.5154852180462	18.2018702506494	18.2958720469906	17.1786162261361	21.3228870265585	19.1725984200662	19.5175502144856	19.1918303380953	20.1387580137506	20.0234416856901	19.0867556371498	19.8788112989114	18.8185260083392	16.8694854057129	17.1901815601125	20.9564449334371	19.5102503511682	19.4695325204293	19.2533258390056	19.6784694742166	21.0521554096288	19.2337109469509	19.5546975113473	17.4606638638817	18.9592010801691	20.2946342094837	19.2417318326076	19.952766837145	18.7019832434323	17.7610252405708	18.8837321337042	18.6880556141373	21.1672852147655	17.1879029544064
hsa-miR-10b-3p|MIMAT0004556	6.88264304936184	6.4594316186373	8.51175265376738	4.95419631038687	7.85174904141606	6.91886323727459	7.53915881110803	6.75488750216347	7.2667865406949	6.08746284125034	7.70735913208088	9.95564990752837	5.97727992349992	8.45121111183233	6.52356195605701	5.93073733756289	3.16992500144231	4.39231742277876	7.59991284218713	9.62388149001346	5.35755200461808	7.04439411935845	7.83920378809694	5.6724253419715	6.5077946401987	4.52356195605701	9.02790599656988	6.83289001416474	6.89481776330794	7.32192809488736	7.61470984411521	7.53915881110803	6.58496250072116	7.8073549220576	6.08746284125034	4.39231742277876	4.95419631038687	8.20945336562895	7.63662462054365	8.56224242422107	7.76818432477693	7.04439411935845	8.93369065495223	6.7279204545632	6.98868468677217	4.75488750216347	6.4757334309664	7.75488750216347	7.38370429247405	8.31741261376487	6.10852445677817	5.75488750216347	6.5077946401987	6.10852445677817	9.59991284218713	5.61470984411521
hsa-miR-34a-5p|MIMAT0000255	6.55458885167764	9.07681559705083	8.82017896241519	7.4093909361377	7.48381577726426	8.45121111183233	6.14974711950468	8.95128471496697	7.2667865406949	7.31288295528436	7.06608919045777	6.58496250072116	7.27612440527424	9.20701432017753	7.40087943628218	7.74819284958946	9.95855271543101	7.13955135239879	8.74146698640115	7.85174904141606	6.82017896241519	7.4262647547021	8.98868468677217	7.44294349584873	6.20945336562895	6.4594316186373	8.11374216604919	9.20701432017753	6.76818432477693	8.07681559705083	8.2045711442492	8.68650052718322	8.96000193206808	7.72109918870719	6.20945336562895	9.1548181090521	7.09803208296053	8.19475685442225	9.69348695749932	8.49585502688717	5.93073733756289	9.22641219278879	9.211888294546	8.06069593168755	9.59991284218713	8.94544383637791	9.03342300153745	7.69348695749933	8.78463484555752	5.7279204545632	7.82017896241519	9.22881869049588	6.95419631038687	9.32867492732795	9.06608919045777	8.88874324889826
hsa-miR-34a-3p|MIMAT0004557	0	2	2	NA	1	0	0	1.58496250072116	NA	0	1	1	1	2.58496250072116	NA	0	2.32192809488736	1.58496250072116	0	1.58496250072116	0	1.58496250072116	1	1	0	1.58496250072116	2.58496250072116	2	NA	0	0	1	1.58496250072116	2	1	2	0	NA	2.8073549220576	0	NA	0	1	1	0	1.58496250072116	3.58496250072116	2.32192809488736	2.32192809488736	1	0	2	0	0	0	1
hsa-miR-181a-5p|MIMAT0000256	14.5009041062619	13.5661729889929	14.7595241355176	13.140829770773	14.0175044011094	14.0694497674278	13.4527560290325	13.427312844135	14.9120472689945	12.9851303734669	15.4512755164233	17.1868976795354	13.4545563439619	13.1300878677557	14.2485206049384	13.9776376904059	11.9943534368589	12.3162815317462	14.5116291300684	15.0803178929571	13.5531492755985	12.1373113907009	11.5708044377245	11.3641346550081	14.2525915219996	13.0373753577632	14.3938596592641	13.6750749203854	12.4933551214949	13.2566509842871	14.1889751197842	13.5305282635763	14.3761932345131	14.4637159365584	13.5796694959793	12.714460188456	12.0409745988173	13.3360880840884	14.8806357879085	14.4529490274106	13.1449768240501	13.2903068962579	13.2800457613004	13.6314044487285	13.4346282276367	14.6489754265403	11.5919897676151	14.4809163935333	14.6285024994929	14.6369644113301	13.0920964149908	13.1942951673819	12.0562990145503	11.8521393281872	12.9487322398196	12.8456860559771
hsa-miR-181a-2-3p|MIMAT0004558	13.5992154950177	13.4422955886025	13.0744760007345	13.5560269927247	12.554109152574	12.5308939811939	12.8637991037288	14.1909049403465	13.9053870050181	11.8241632097442	14.1014012353291	14.4042102200512	12.4393114618188	12.8509681509824	13.1093409687932	12.0871313015405	13.0628893752457	13.4161377685783	13.6851867965953	14.4503735904061	12.5764843467969	11.2969162068793	11.9447120610435	11.5013396180614	14.0791514054219	13.8858869916975	14.2287435481723	13.2209828510818	12.3690520070014	12.6020028635374	13.53065017975	12.6860627498954	14.2554712274671	13.695663296788	13.8768046894854	10.240791332162	10.7887183326905	13.9011497355922	14.6929968283827	13.7992816215219	12.7383034114746	13.3695973462787	10.9964734887332	13.4767462039395	12.4199601778479	13.6179265567988	13.0442233356896	13.0433691139577	15.18688801003	13.7748899879386	12.8581753105755	12.0990189910192	12.2282174422934	12.2848241002246	13.0399471601691	11.6036263449862
hsa-miR-181b-5p|MIMAT0000257	13.5806118949943	12.4014128787142	13.2483723549213	12.199058823653	12.3839742326079	12.4278366034585	11.7155330635266	12.6070990940936	13.3101867261243	12.2221911384563	14.2940463132715	14.9437510422816	12.1049263038078	11.9322147519684	12.2366122002158	12.5727002264873	9.93221475196838	10.9679467058127	12.5605716712366	14.0135843868123	11.667111542075	10.8344710499842	9.49785183695112	10.1446582428319	12.4157417682901	12.3706874068072	13.3216462909914	12.2179576978641	11.1427452767515	12.5660540381711	13.1273495410591	12.1289609508557	13.0500186685523	12.9856640790187	12.5653401272085	11.01471792986	10.5255208090951	12.6300395526561	14.1426655147589	13.142426202319	12.0126245388651	11.1854949242109	10.6917435191713	12.0313565962557	12.3503867423128	12.8630247102369	10.3230547603416	13.3345526337524	12.656871725614	13.4279675135844	12.2775780024157	11.7456743240021	11.2039597032395	10	11.2620948453702	11.111787735801
hsa-miR-181c-5p|MIMAT0000258	7.90689059560852	7.14974711950468	8.14465824283188	6.24792751344359	8.5077946401987	6.75488750216347	7.10852445677817	8.18487534290828	8.76487159073609	6.70043971814109	8.83605035505807	9.74651432113846	8.28540221886225	9.18239435340453	7.48381577726426	6.68650052718322	8.54303182025524	8.39660478118186	7.86418614465428	9.08480838780436	7.14974711950468	5.04439411935845	9.81698362325538	8.23840473932508	7.71424551766612	9.41151098801207	7.03342300153745	9.64385618977473	6.14974711950468	6.94251450533924	8.57364718749332	8.25266543245025	9.06339508128851	8.3264294871223	8.09275714091985	7.33091687811462	7.36632221424582	8.14465824283188	8.54689445988764	6.5077946401987	6.90689059560852	7.43462822763672	8.18982455888002	8.34872815423108	8.16490692667569	10.2761244052742	6.55458885167764	8.31288295528435	7.85798099512757	9.47167521439204	6.62935662007961	7.39231742277876	5.52356195605701	7.3037807481771	9.88417051910844	7.82654848729092
hsa-miR-181c-3p|MIMAT0004559	8.93369065495223	7.97154355395077	8.876516946565	7.29462074889163	8.97727992349992	7.70735913208088	7.78790255939143	8.96000193206808	8.85798099512757	8.98584193700334	9.34207466799914	10.9173720794768	8.96000193206808	8.74483383749955	7.67948009950545	8.11894107272351	9.20701432017753	9.47167521439204	8.88569637333939	9.89330153086056	7.4757334309664	6.33985000288462	10.0042204663182	9.44708322620965	8.73809225962049	10.8672787397097	8.23840473932508	9.90689059560852	7.4262647547021	7.49185309632967	8.42206476617281	8.29462074889163	9.283088353024	9.33539035469392	9.23122118071119	6.74146698640115	7.91288933622996	7.84549005094437	9.53915881110803	7.467605550083	8.0389189892923	8.06608919045777	9.95564990752837	8.34872815423108	7.8703647195834	10.5048189876328	8.64024493622235	9.4898479604393	8.62570884306447	10.0887882387169	8.27612440527424	6.56985560833095	6.65821148275179	7.55458885167764	9.70217268536555	8.4594316186373
hsa-miR-182-5p|MIMAT0000259	17.7052003780631	20.9117335610268	18.9055926665448	15.3868392315863	15.1647891059588	17.6472686892374	13.8936807383909	16.0629104498704	18.1550257188109	16.3094763538411	16.6884415628437	13.7926886352064	16.9357290677301	16.5794043353032	17.893295604952	17.7461140710035	17.2639660216325	17.0723524593652	19.0962004026221	17.1747501709686	18.6848992584927	16.6751852139554	18.8469900363751	16.2040934781054	16.2826359925853	17.135388651579	15.8587823777172	16.8905611657283	16.1984642260993	17.6716239905458	16.9507381360474	16.2366495675064	19.6663401766926	15.594120456532	19.2757380472241	16.9074775103235	18.5559408944183	16.1365906637914	19.4336648986777	18.4867407657593	14.1575837857272	17.4623425039351	19.876767226209	17.2044565187973	16.7273754067406	12.5667675960329	16.9305987523617	18.3705767351039	17.7217467283975	17.1265935726908	12.4936053070571	17.2384513902886	19.3490371243774	17.2770875770983	19.0635925745753	16.3723719734522
hsa-miR-182-3p|MIMAT0000260	1	3.32192809488736	1.58496250072116	NA	NA	1	NA	NA	2	0	0	NA	NA	NA	NA	NA	1	2	1.58496250072116	NA	1	NA	0	NA	NA	1	NA	0	NA	NA	NA	NA	1	NA	3	NA	0	0	0	0	NA	0	2	NA	0	NA	0	NA	1.58496250072116	0	NA	1	1	1	2	NA
hsa-miR-183-5p|MIMAT0000261	17.2643601267351	20.1225297611838	17.7816798784226	14.5403702437436	14.1343460969584	16.2817670627396	12.5296745617646	15.1779255760526	16.670988119313	15.5593770905267	16.0590275266236	12.6215940390175	16.0431768443444	15.1442997548507	16.5976743248838	17.2045042805091	16.0742251045208	16.399010832952	17.9327395623385	16.4420201398885	17.9188807026467	15.2667499458963	17.6441449816529	14.996517623369	15.0030347075536	16.4774895065799	15.2656516700814	15.5544989202444	15.33716889822	16.943945585849	15.806222340388	15.3930552198357	18.8283317615346	14.5645663247956	18.9076065995244	15.6057399297183	17.728186256845	14.4568677383803	18.246313812302	17.5341888753708	13.5049430957701	16.2467591515508	18.7403967610128	16.4883893539173	15.817408412009	11.2615073092021	16.1020987345448	17.859607579304	16.6598844314618	15.7402287458613	11.8320988460391	16.0728443948654	18.6089225550567	15.8448038235481	17.5185840064395	15.4106500926418
hsa-miR-183-3p|MIMAT0004560	3.4594316186373	7.39231742277876	4.32192809488736	1	NA	1.58496250072116	NA	2.8073549220576	3.16992500144231	1	2.58496250072116	NA	3.32192809488736	1.58496250072116	3.32192809488736	4.16992500144231	2.32192809488736	4.32192809488736	4.16992500144231	3.58496250072116	2.8073549220576	0	3	0	NA	3.16992500144231	1.58496250072116	2.8073549220576	2.32192809488736	3.32192809488736	1.58496250072116	2	5.08746284125034	0	5.7279204545632	0	4.24792751344359	0	3.8073549220576	4	NA	2.8073549220576	5.16992500144231	2.32192809488736	2	0	3.4594316186373	4	3.90689059560852	3	0	1	4.24792751344359	1.58496250072116	3.4594316186373	2
hsa-miR-187-5p|MIMAT0004561	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA
hsa-miR-187-3p|MIMAT0000262	5.90689059560852	3.90689059560852	7.04439411935845	2.58496250072116	3.32192809488736	4.4594316186373	3.4594316186373	5	5.28540221886225	5.85798099512757	4.8073549220576	4.52356195605701	6.71424551766612	8.54303182025524	4.08746284125034	5.88264304936184	8.79116288855502	8.44708322620965	6.06608919045777	5.4594316186373	3.32192809488736	1.58496250072116	4.75488750216347	7.02236781302845	4.64385618977472	5.55458885167764	4.39231742277876	5.32192809488736	4.85798099512757	5.70043971814109	4.64385618977472	5.83289001416474	2.8073549220576	2.8073549220576	2.58496250072116	2	5.39231742277876	7.53138146051631	3	5.39231742277876	3.4594316186373	3.16992500144231	6.93073733756289	6.4093909361377	5.24792751344359	3.8073549220576	3	5.61470984411521	6.59991284218713	6.20945336562895	5.08746284125034	5.55458885167764	2.32192809488736	4.85798099512757	7.91288933622996	6.78135971352466
hsa-miR-196a-3p|MIMAT0004562	NA	2	NA	2	NA	NA	NA	0	NA	1.58496250072116	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1.58496250072116	NA	NA	NA	NA	3	NA	0	NA	NA	NA	2.32192809488736	1	0	0	NA	NA	NA	NA	1.58496250072116	NA	0	NA	2.32192809488736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8073549220576
hsa-miR-199b-5p|MIMAT0000263	12.5684311931675	12.179287104646	13.6758467983636	13.5380676513125	12.7355560239115	12.0973737689902	12.6626683755175	11.8145824659063	10.631177055704	11.2714630279044	14.7084372989653	13.9979733094276	13.5196362528432	12.5971214287896	9.4898479604393	9.06339508128851	8.876516946565	11.7899411283909	12.771283119641	12.3185428097027	11.8818787076004	11.0202855008446	7.68650052718322	9.20701432017753	12.7942127699831	12.2309210881379	12.18146288127	12.9874416729361	11.007027266894	12.6107941690532	12.1879705919842	12.5533893047216	12.7821791938312	11.8830250684402	12.8497960222456	8.09803208296053	10.1984450414524	13.828731532683	11.3381792499001	12.1978309980122	11.9556499075284	10.7960396088298	9.62205181945638	13.1236364538038	12.6222806552156	11.5512276035983	9.4898479604393	13.5144675028193	9.91587937883577	12.6797000057692	11.6289011520282	11.9095181142966	9.72109918870719	10.1972166931101	10.5802585674998	12.4393114618188
hsa-miR-199b-3p|MIMAT0004563	16.3877312750039	15.2559137493378	15.7703799918192	15.6137606931455	16.0050543053235	15.4015128772153	16.4937772844673	15.1556088435421	14.2468890162743	15.6269352972126	16.7280134909324	16.5555028365087	15.8635571504117	15.0760639976377	14.7812060091325	13.6559778624869	10.0084286220706	14.5727594297637	16.4840204048119	15.8005207787539	14.0723838645158	13.4296682651331	11.0334230015375	12.4563544151083	15.6829397356561	13.9816564665252	16.5110731425065	14.3311268824879	14.0588373326778	15.8858155127646	14.7381978394106	16.2439549342933	16.1001900681526	15.1409894934458	16.0928397103885	12.775198728898	12.3995449666274	16.7024026885611	15.6253949314342	15.4353772651357	15.4929171923362	14.6878677256336	15.7945935522207	15.7051733731862	16.2847698897231	14.0747268533229	12.5929241556276	15.6016837506085	12.5420645422834	15.5209869185404	14.9540599605365	14.4720561575024	14.419367708794	13.8234667602781	15.1246463908705	16.6429401257817
hsa-miR-203a-3p|MIMAT0000264	10.2854022188622	12.7317432907078	12.4186432493759	12.7745811808936	13.6874850406512	14.0266098909748	10.733015321686	11.1241213118292	13.7672533869158	14.7766386470736	9.19475685442225	11.8699793329	12.4228531959443	13.9656941134042	15.7930190010763	14.6319159520279	15.1359897828705	16.928136647167	13.4464371758469	13.7147821347602	7.77478705960117	10.6483575820097	14.3390148682501	10.6008421143873	11.4558409091264	16.0063699127837	12.1321783809155	14.0366887687957	10.1811522568656	12.766321847954	13.8465677492356	15.609121010713	11.1176431013891	13.4878400338231	12.771283119641	7.60733031374961	12.8008998999203	14.3879499938952	10.5468944598876	11.8141818841903	10.7615512324445	12.4802853209364	13.9541054119185	16.710779533556	13.7876985439713	12.3928540398729	12.5179153929159	12.7692179961265	13.2226439854517	16.3588400409402	9.16490692667569	14.3847837500934	10.4522412404308	12.9419645929861	16.1911941909121	15.8620561334695
