miRseqMature	TCGA-3H-AB3K-01A-11R-A404-13	TCGA-3H-AB3L-01A-11R-A404-13	TCGA-3H-AB3M-01A-11R-A404-13	TCGA-3H-AB3O-01A-11R-A404-13	TCGA-3H-AB3S-01A-21R-A404-13	TCGA-3H-AB3T-01A-11R-A404-13	TCGA-3H-AB3U-01A-21R-A404-13	TCGA-3H-AB3X-01A-11R-A404-13	TCGA-3U-A98D-01A-12R-A404-13	TCGA-3U-A98E-01A-11R-A404-13	TCGA-3U-A98F-01A-11R-A404-13	TCGA-3U-A98G-01A-11R-A404-13	TCGA-3U-A98H-01A-11R-A404-13	TCGA-3U-A98I-01A-11R-A404-13	TCGA-3U-A98J-01A-11R-A404-13	TCGA-LK-A4NW-01A-11R-A34G-13	TCGA-LK-A4NY-01A-11R-A34G-13	TCGA-LK-A4NZ-01A-12R-A34G-13	TCGA-LK-A4O0-01A-11R-A34G-13	TCGA-LK-A4O2-01A-11R-A34G-13	TCGA-LK-A4O4-01A-11R-A34G-13	TCGA-LK-A4O5-01A-11R-A34G-13	TCGA-LK-A4O6-01A-11R-A34G-13	TCGA-LK-A4O7-01A-11R-A34G-13	TCGA-MQ-A4KX-01A-11R-A34G-13	TCGA-MQ-A4LC-01A-31R-A34G-13	TCGA-MQ-A4LI-01A-11R-A34G-13	TCGA-MQ-A4LJ-01A-11R-A34G-13	TCGA-MQ-A4LM-01A-11R-A34G-13	TCGA-MQ-A4LP-01A-11R-A34G-13	TCGA-MQ-A4LV-01A-11R-A34G-13	TCGA-MQ-A6BL-01A-11R-A34G-13	TCGA-MQ-A6BN-01A-12R-A34G-13	TCGA-MQ-A6BQ-01A-11R-A34G-13	TCGA-MQ-A6BR-01A-11R-A34G-13	TCGA-MQ-A6BS-01A-12R-A34G-13	TCGA-NQ-A57I-01A-11R-A34G-13	TCGA-NQ-A638-01A-11R-A34G-13	TCGA-SC-A6LM-01A-11R-A34G-13	TCGA-SC-A6LN-01A-11R-A34G-13	TCGA-SC-A6LP-01A-11R-A34G-13	TCGA-SC-A6LQ-01A-11R-A34G-13	TCGA-SC-A6LR-01A-11R-A34G-13	TCGA-SC-AA5Z-01A-21R-A404-13	TCGA-SH-A7BC-01A-11R-A34G-13	TCGA-SH-A7BD-01A-11R-A34G-13	TCGA-SH-A7BH-01A-11R-A34G-13	TCGA-SH-A9CT-01A-11R-A404-13	TCGA-SH-A9CU-01A-11R-A404-13	TCGA-TS-A7OU-01B-11R-A404-13	TCGA-TS-A7OY-01A-11R-A34G-13	TCGA-TS-A7OZ-01A-21R-A404-13	TCGA-TS-A7P0-01A-11R-A34G-13	TCGA-TS-A7P1-01A-41R-A404-13	TCGA-TS-A7P3-01A-12R-A34G-13	TCGA-TS-A7P6-01A-21R-A34G-13	TCGA-TS-A7P7-01A-11R-A404-13	TCGA-TS-A7P8-01A-11R-A34G-13	TCGA-TS-A7PB-01A-11R-A34G-13	TCGA-TS-A8AF-01A-11R-A404-13	TCGA-TS-A8AI-01A-11R-A404-13	TCGA-TS-A8AS-01A-21R-A404-13	TCGA-TS-A8AV-01A-12R-A404-13	TCGA-TS-A8AY-01A-21R-A404-13	TCGA-UD-AABY-01A-12R-A404-13	TCGA-UD-AABZ-01A-12R-A404-13	TCGA-UD-AAC1-01A-11R-A404-13	TCGA-UD-AAC4-01A-11R-A404-13	TCGA-UD-AAC5-01A-11R-A404-13	TCGA-UD-AAC6-01A-11R-A404-13	TCGA-UD-AAC7-01A-11R-A404-13	TCGA-UT-A88C-01B-11R-A404-13	TCGA-UT-A88D-01B-11R-A404-13	TCGA-UT-A88E-01B-11R-A404-13	TCGA-UT-A88G-01B-11R-A404-13	TCGA-UT-A97Y-01A-21R-A404-13	TCGA-XT-AASU-01A-11R-A404-13	TCGA-YS-A95B-01A-11R-A404-13	TCGA-YS-A95C-01A-11R-A404-13	TCGA-YS-AA4M-01A-11R-A404-13	TCGA-ZN-A9VO-01A-11R-A404-13	TCGA-ZN-A9VP-01A-11R-A404-13	TCGA-ZN-A9VQ-01A-11R-A404-13	TCGA-ZN-A9VS-01A-11R-A404-13	TCGA-ZN-A9VU-01A-11R-A404-13	TCGA-ZN-A9VV-01A-11R-A404-13	TCGA-ZN-A9VW-01A-11R-A404-13
hsa-miR-338-3p|MIMAT0000763	10.9549232920303	9.68650052718322	9.7632123668144	10.8726748802706	9.20701432017753	10.5545888516776	9.56033283421244	8.96866679319521	10.4757334309664	9.41574176829009	11.9754897569458	10.7838167593202	9.35974956032233	10.2467405984931	10.5980525001616	9.95419631038687	9.58308276750293	12.7255792804196	9.12412131182919	10.0887882387169	13.5763662431546	9.05528243550119	9.2240016741981	9.16490692667569	10.8081597728684	10.211888294546	9.00281501560705	9.30833903013941	10.9929383361658	10.2443638351205	7.8073549220576	7.85798099512757	9.17741953798924	10.8618623400592	9.01122725542325	11.3415188232452	10.3531468254981	9.90689059560852	9.29001884693262	10.9001120629775	8.876516946565	10.6073303137496	10.2573878426927	9.81698362325538	9.98156728190301	10.1786648510065	8.5352753766208	10.4115109880121	10.7185328760692	10.3219280948874	9.11113567023471	11.486835021563	8.65463602852797	10.7176764230664	10.8305152069768	9.79279029430106	9.93073733756289	11.7406240444894	11.2088439907346	11.467605550083	10.8399910705399	10.9715435539508	11.2336196767597	10.2033480029798	11.7719020806977	10.1573469353628	10.2360141919001	10.7270695580237	11.4455322190283	11.942880997159	10.2179576978641	10.9751314569213	11.0028150156071	9.91587937883577	10.0914353863236	10.0606959316876	10.4125698468052	8.13442632022093	8.87958324961278	10.7056323873614	10.1611318829843	8.2045711442492	14.6029887665644	11.2969162068793	9.99859042974533	12.2670792656712	10.3140167039014
hsa-miR-339-5p|MIMAT0000764	7.4093909361377	7.43462822763672	7.08746284125034	10.0306671362469	8.14465824283188	6.61470984411521	6.74146698640115	5.97727992349992	8.05528243550119	6.70043971814109	6.93073733756289	6.91886323727459	6.24792751344359	7.01122725542325	6.18982455888002	6.55458885167764	7.38370429247405	8.55074678538324	6.04439411935845	7.38370429247405	7.97154355395077	7.76155123244448	6.16992500144231	6.96578428466209	8.54303182025524	8.61470984411521	6.7279204545632	6.44294349584873	7.91288933622996	8.90689059560852	4.75488750216347	6.70043971814109	8.39660478118186	7.65821148275179	7.76155123244448	7.35755200461808	7.56985560833095	7.77478705960117	6.94251450533924	7.14974711950468	7.4262647547021	8.6582114827518	9.29920801838728	7.17990909001493	7.02236781302845	7.04439411935845	6.56985560833095	7.44294349584873	6.68650052718322	6.95419631038687	6.37503943134692	9.16741814583174	7.33091687811462	8.19475685442225	7.21916852046216	7.90086680798075	7.04439411935845	7.61470984411521	8.70735913208088	7.44294349584873	7.32192809488736	8.00562454919388	7.10852445677817	7.39231742277876	7.39231742277876	7.66533591718518	7.31288295528436	6.56985560833095	7.98299357469431	7.93073733756289	8.07681559705083	8.21916852046216	7.3037807481771	6.06608919045777	7.76818432477693	7.11894107272351	6.28540221886225	5.52356195605701	6.79441586635011	6.28540221886225	6.84549005094437	7.74819284958946	7.4757334309664	6.59991284218713	6.7279204545632	6.96578428466209	7.06608919045777
hsa-miR-339-3p|MIMAT0004702	4.52356195605701	4.58496250072116	4.32192809488736	5.16992500144231	4.32192809488736	4.32192809488736	3.90689059560852	3.4594316186373	5.20945336562895	4.24792751344359	3.8073549220576	3.58496250072116	4.16992500144231	3.8073549220576	3.4594316186373	4.95419631038687	5.24792751344359	5.4594316186373	4.52356195605701	4.52356195605701	6.16992500144231	5.95419631038687	4.58496250072116	4.4594316186373	5.97727992349992	5	5.12928301694497	5.12928301694497	5.35755200461808	5.88264304936184	3.32192809488736	4.58496250072116	5.16992500144231	5.7279204545632	5.24792751344359	5.70043971814109	5.24792751344359	5.4594316186373	4.4594316186373	4.39231742277876	4.39231742277876	5.83289001416474	5.35755200461808	4.16992500144231	5.04439411935845	5.16992500144231	3.4594316186373	5.16992500144231	4	5.12928301694497	4.32192809488736	6	4.64385618977472	5.49185309632967	5.35755200461808	5.4262647547021	4.16992500144231	5.04439411935845	5.90689059560852	5.08746284125034	4.95419631038687	5.55458885167764	4.58496250072116	4.52356195605701	5	4.24792751344359	4.90689059560852	4	5.70043971814109	5.52356195605701	4.16992500144231	5.7279204545632	4.95419631038687	3.4594316186373	5.35755200461808	4.64385618977472	4.75488750216347	3.4594316186373	5	4.16992500144231	4.70043971814109	4.64385618977472	5.52356195605701	5	3.70043971814109	4.85798099512757	4
hsa-miR-335-5p|MIMAT0000765	7.77478705960117	6.83289001416474	6.84549005094437	7.91886323727459	7.89481776330794	6.12928301694497	6.08746284125034	8.91886323727459	7.4093909361377	5.08746284125034	8.93369065495223	6.3037807481771	4	6.84549005094437	6.78135971352466	5.55458885167764	11.036860446673	7.43462822763672	3.32192809488736	7.18982455888002	7.96000193206808	7.91288933622996	6.4757334309664	6.44294349584873	8.17990909001493	6.53915881110803	8.38370429247405	8.60733031374961	6.82017896241519	10.595257481449	5.4262647547021	4.95419631038687	7.75488750216347	6.53915881110803	6.83289001416474	8.71424551766612	5.08746284125034	7.8008998999203	7.09803208296053	6.10852445677817	6.28540221886225	8.12412131182919	10.0728025345442	8.33985000288462	7.04439411935845	7.01122725542325	3	9.17741953798924	10.403012023575	7.8703647195834	6.32192809488736	9.47167521439204	9.09539702279256	7.55458885167764	8.2336196767597	8.08746284125034	5	8.75822321472672	9.56224242422107	8.29001884693262	4.8073549220576	8.12928301694497	5.64385618977472	11.928148216169	6.6724253419715	7.01122725542325	8.31288295528435	7.37503943134692	8.09275714091985	8.72451385311995	7.61470984411521	7.67948009950545	7.467605550083	6.2667865406949	9.18982455888002	6.89481776330794	7.11894107272351	6.4262647547021	7.05528243550119	6.5077946401987	7.23840473932508	8.26209484537018	8.38801728534514	5.70043971814109	7.4594316186373	9.41574176829009	7.4594316186373
hsa-miR-335-3p|MIMAT0004703	11.0028150156071	11.1065629404449	10.243173983473	8.467605550083	10.3976746329483	10.6501542136751	9.57742882803575	12.3624918060461	10.951284714967	8.25266543245025	13.2778685461768	8.45532722030456	6.6724253419715	10.7927902943011	10.4019461239765	9.33762190199251	13.4409989005403	9.85330955540367	6.28540221886225	11.0701209444768	9.6724253419715	10.8572034715082	9.03617361255349	9.99717948093762	10.1996723448364	9.55266909751427	11.6899979714194	10.9417812422785	10.5186531556734	15.5414294134856	8.48784003382305	8.21431912080077	10.319672120947	8.8008998999203	9.23601419190008	12.0535865436392	8.74483383749955	11.1947568544222	10.4470832262097	9.55842071326866	10.7747870596012	10.9971794809376	11.8822609290998	11.8462739113499	10.2632692003727	10.0056245491939	6.93073733756289	13.1052537797009	13.4070021479242	10.6375305515253	10.5284541107648	12.4711671337244	14.7928919462328	10.6847486204216	12.0299773465896	11.6913073301911	8.90989308377004	12.0437108633472	10.813781191217	11.1241213118292	7.83920378809694	10.753216749179	8.3037807481771	14.8460779861726	9.1873520732005	9.80896417491926	11.3465137331656	10.6741922681457	11.3353903546939	13.1273495410591	11.4742129371939	10.5166849493096	11.2384047393251	10.9922302649659	13.367824239411	10.2033480029798	11.1376315982354	10.429406741514	9.91288933622996	10.3376219019925	11.0042204663182	11.9879745242962	11.3701424794954	8.11374216604919	10.6838718686226	12.5418226214242	10.5612879451648
hsa-miR-133b|MIMAT0000770	0	1	0	4.90689059560852	5.24792751344359	NA	0	9.12412131182919	1	1	0	2	NA	1.58496250072116	NA	NA	1.58496250072116	4.52356195605701	1	1	4.24792751344359	2.32192809488736	1.58496250072116	1	1	NA	0	1.58496250072116	2	3.32192809488736	1.58496250072116	2	2	1	0	1.58496250072116	NA	1	2.32192809488736	2.32192809488736	3.8073549220576	3.58496250072116	2.58496250072116	3.58496250072116	2	0	0	1	NA	0	1.58496250072116	3.8073549220576	NA	NA	2.32192809488736	0	NA	0	NA	0	2.32192809488736	1.58496250072116	1.58496250072116	1	6.22881869049588	NA	NA	0	3	NA	NA	2.58496250072116	1	NA	3.16992500144231	0	2.58496250072116	6.78135971352466	1	7.22881869049588	1.58496250072116	NA	0	1	NA	4.08746284125034	2.8073549220576
hsa-miR-325|MIMAT0000771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-345-5p|MIMAT0000772	6.96578428466209	4.64385618977472	4.70043971814109	7.5077946401987	6.3037807481771	4.4594316186373	5.08746284125034	4.08746284125034	4.85798099512757	5.4262647547021	5.8073549220576	3.16992500144231	4.4594316186373	4.52356195605701	2.58496250072116	5.4594316186373	4.52356195605701	6.49185309632967	4.52356195605701	4.39231742277876	5.39231742277876	4.8073549220576	4.32192809488736	4.08746284125034	6.97727992349992	6.91886323727459	3.8073549220576	4.39231742277876	5	6.33985000288462	2.8073549220576	4.95419631038687	7.11894107272351	4.52356195605701	5.39231742277876	5.04439411935845	5.49185309632967	4.08746284125034	5.6724253419715	5.8073549220576	5.32192809488736	6.10852445677817	7.12928301694497	5.04439411935845	4.70043971814109	5.64385618977472	2.8073549220576	5	5.6724253419715	4.08746284125034	4.08746284125034	6.14974711950468	4	5.97727992349992	6.22881869049588	5.58496250072116	3.4594316186373	5.85798099512757	7.62205181945638	4.70043971814109	5.32192809488736	6.12928301694497	4.70043971814109	5.16992500144231	5.8073549220576	4.85798099512757	4.90689059560852	4.32192809488736	5.08746284125034	5.64385618977472	5.20945336562895	5.32192809488736	3.8073549220576	3.16992500144231	4.58496250072116	5.20945336562895	4.52356195605701	3.58496250072116	4.85798099512757	4.08746284125034	6.02236781302845	3.70043971814109	6.83289001416474	4.85798099512757	4.85798099512757	4.64385618977472	4.16992500144231
hsa-miR-346|MIMAT0000773	0	0	1.58496250072116	0	0	1	1.58496250072116	NA	NA	0	NA	NA	0	NA	NA	0	1	NA	1	NA	0	NA	0	0	1.58496250072116	0	0	NA	0	2.32192809488736	NA	1	1	NA	1	NA	1	NA	NA	0	NA	0	1.58496250072116	NA	0	2.32192809488736	NA	0	2.8073549220576	NA	NA	0	NA	NA	NA	0	NA	NA	1.58496250072116	0	0	1.58496250072116	1	NA	0	NA	NA	NA	NA	0	NA	1	2.32192809488736	1	0	0	0	0	NA	NA	NA	NA	3.16992500144231	NA	NA	1	NA
hsa-miR-384|MIMAT0001075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-196b-5p|MIMAT0001080	7.61470984411521	5.7279204545632	10.8177831217745	7.3037807481771	8.98299357469431	8.07146236255662	7.55458885167764	5.12928301694497	10.1006623390052	3.90689059560852	10.2384047393251	5.58496250072116	7.22881869049588	9.43879185257826	4.4594316186373	10.103287808412	9.17741953798924	10.2384047393251	8.63662462054365	8.09275714091985	5.6724253419715	8.92777796208234	6.14974711950468	8.99435343685886	9.61102479730735	6.71424551766612	8.82654848729091	6.78135971352466	8.57364718749332	11.1674181458317	7.02236781302845	9.02236781302845	10.8017083589165	7.08746284125034	5.4262647547021	8.92184093707449	5.20945336562895	9.403012023575	8.46352437327118	11.5289424150649	8.37937836707126	9.32418054661874	6.64385618977472	6.04439411935845	8.21916852046216	9.62205181945638	13.1979845333756	10.0014081943928	8.6724253419715	9.29691620687929	7.6724253419715	10.769011321097	9.37937836707126	8.46352437327118	8.22881869049588	10.5641494899857	9.5077946401987	7.45121111183233	7.38370429247405	9.38801728534514	9.283088353024	6.85798099512757	6.94251450533924	9.68123841177781	9.98584193700334	9.06069593168755	5.35755200461808	6.79441586635011	7.39231742277876	7.74146698640115	6.44294349584873	9.18487534290828	8.72109918870719	10.3987436919382	10.8336807486547	7.72109918870719	8.97154355395077	7.40087943628218	5.08746284125034	8.06069593168755	9.02513956227851	10.6137894644726	10.6393407086522	8.61838550225861	6.44294349584873	8.05528243550119	9.27844945822048
hsa-miR-196b-3p|MIMAT0009201	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	2.8073549220576	1.58496250072116	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	1	NA	0	NA	NA	NA	NA	NA	0	1.58496250072116	NA	0	NA	NA
hsa-miR-422a|MIMAT0001339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-423-5p|MIMAT0004748	7.7279204545632	6.84549005094437	7.48381577726426	7.95419631038687	7.79441586635011	6.95419631038687	8.2240016741981	6.52356195605701	7.74146698640115	7.49984588708321	8.09275714091985	7.62935662007961	6.97727992349992	7.27612440527424	6.61470984411521	8.4262647547021	9.94397991434374	8.76818432477693	7.81378119121704	6.93073733756289	9.57175264350355	8.25266543245025	7.85798099512757	7.29462074889163	10.0633950812885	8.8008998999203	8.25266543245025	7.96000193206808	7.93073733756289	8.4757334309664	5.83289001416474	7.51569983828404	8.4594316186373	9.25738784269265	8.29920801838728	8.58871463558226	7.22881869049588	7.88874324889826	7.20945336562895	6.93073733756289	7.96578428466209	9.42206476617281	7.85798099512757	7.01122725542325	8.20945336562895	8.07681559705083	6.75488750216347	8.38370429247405	8.41362792902417	7.33985000288462	7.08746284125034	7.93073733756289	7.58496250072116	7.82017896241519	8.17990909001493	9.16490692667569	6.82017896241519	8.36194377373524	8.67948009950545	7.38370429247405	7.65821148275179	8.14465824283188	7.88264304936184	8.66177809777199	7.85174904141606	7.93663793900257	7.7279204545632	7.65105169117893	7.4093909361377	7.48381577726426	6.4093909361377	8.12928301694497	8.06069593168755	7.07681559705083	7.60733031374961	7.62935662007961	6.93073733756289	6.83289001416474	7.19967234483636	7.35755200461808	6.96578428466209	7.94251450533924	8.83920378809694	7.63662462054365	7.70735913208088	7.5077946401987	7.29462074889163
hsa-miR-423-3p|MIMAT0001340	9.97010589061218	9.05528243550119	9.29232163280204	8.87958324961278	9.24079133216196	9.4655664048094	9.467605550083	8.49185309632967	9.37286506011259	8.81378119121704	9.52356195605701	9.29462074889163	7.96000193206808	8.37937836707126	8.39231742277876	9.18982455888002	9.69870466677034	9.15987133677839	7.94251450533924	8.53915881110803	9.4241662888181	8.95419631038687	8.24792751344359	9.02236781302845	9.70390357344466	9	8.85798099512757	8.55074678538324	8.44708322620965	9.58308276750293	6.94251450533924	8.64024493622235	9.53138146051631	9.84235034341381	9.51963625284321	9.32192809488736	9.25029841790633	8.83920378809694	8.11894107272351	8.58496250072116	9.65463602852797	9.73640193131829	9.14210705730255	9.283088353024	9.27379559921426	9.3151495622563	7.53138146051631	9.85642552862553	9.74819284958946	8.7714894695006	7.68650052718322	9.68123841177781	8.55458885167764	9.43254190038826	9.37286506011259	9.63117705570398	7.62205181945638	8.91288933622996	8.84862294042934	8.93663793900257	8.93957921431469	8.88264304936184	8.81057163474115	9.78626962764847	9.79603960882977	9.30833903013941	9.13442632022093	9.86418614465428	8.61838550225861	9.52160043972373	7.71424551766612	9.82177398197057	9.71596199025514	9.22881869049588	9.04984854945056	9.16992500144231	7.96000193206808	8.96000193206808	8.11894107272351	9.45738087907253	8.07146236255662	8.95128471496697	10.2502984179063	9.13699111208023	8.6724253419715	9.76983784362944	8.29920801838728
hsa-miR-424-5p|MIMAT0001341	8.02790599656988	7.74819284958946	8.82017896241519	10.2562086885274	8.70735913208088	7.8008998999203	8.43462822763673	7.78135971352466	9.51372759595244	7.60733031374961	9.96000193206808	9.33315535031062	7.4594316186373	9.7515440590891	8.2240016741981	8.2240016741981	10.9307373375629	8.45121111183233	9.38586240064146	8.75488750216347	7.34872815423108	8.90086680798075	7.88264304936184	6.83289001416474	8.87344411251538	7.97154355395077	6.84549005094437	8.27146302790437	10.075479149488	12.2390017577656	7.67948009950545	7.97727992349992	9.2045711442492	7.78135971352466	9.26209484537018	9.17492568250068	9.68123841177781	8.84549005094438	8.01680828768655	8.39660478118186	9.62021982550749	10.7747870596012	9.33539035469392	10.0967151544885	9.868822554775	9.16741814583174	8.5352753766208	9.29920801838728	10.0484868739923	8.72109918870719	8.16992500144231	10.3531468254981	7.90689059560852	8.54689445988764	10.4439795426013	10.3652288492515	7.62205181945638	11.1705510353167	9.90689059560852	8.83289001416474	9.1873520732005	8.59245703726808	9.77478705960117	9.63481105017172	9.94544383637791	8.65105169117893	8.72109918870719	9.11894107272351	9.00281501560705	8.94251450533924	7.91288933622996	9.49385544924082	7.96000193206808	6.3037807481771	10.6679985356725	9.63843591399047	9.1548181090521	8.44294349584873	9.13699111208023	8.26209484537018	7.48381577726426	8.75822321472672	9.82336724004623	7.52356195605701	7.98299357469431	9.95564990752837	8.2045711442492
hsa-miR-424-3p|MIMAT0004749	2.58496250072116	2.32192809488736	3.4594316186373	4.52356195605701	2	2	2.58496250072116	2.32192809488736	4.24792751344359	1	4.70043971814109	4.64385618977472	1	4.4594316186373	1	3.8073549220576	6.55458885167764	1.58496250072116	4.64385618977472	4.24792751344359	2.58496250072116	4.16992500144231	4.24792751344359	1.58496250072116	4.75488750216347	0	1.58496250072116	3.16992500144231	5.24792751344359	7.55458885167764	1	2.32192809488736	3.32192809488736	2.58496250072116	4.52356195605701	3.90689059560852	5.58496250072116	3.16992500144231	3.32192809488736	2.8073549220576	4.70043971814109	5.97727992349992	4	4.58496250072116	5.12928301694497	3.16992500144231	4.64385618977472	4.08746284125034	5.58496250072116	2.8073549220576	2.32192809488736	5.7279204545632	1	3	5.78135971352466	4.8073549220576	2.58496250072116	6.06608919045777	4.39231742277876	3.8073549220576	4	2.8073549220576	4.39231742277876	4.39231742277876	5.08746284125034	3.58496250072116	3.8073549220576	2	2.8073549220576	3.58496250072116	2.32192809488736	3.8073549220576	3	0	6.58496250072116	4.08746284125034	3.32192809488736	3.16992500144231	3.8073549220576	2.58496250072116	2.8073549220576	3.58496250072116	4.8073549220576	2.58496250072116	1	3.4594316186373	2.8073549220576
hsa-miR-425-5p|MIMAT0003393	9.10590850857116	9.90086680798075	8.36194377373524	10.1548181090521	8.83289001416474	9.83130724380205	8.5274770060604	8.17492568250068	10.1761731491075	7.83289001416474	8.4757334309664	9.13442632022093	10.0741414627525	9.89178370321831	8.89784545600551	8.38801728534514	8.4093909361377	10.4978518369511	10.1176431013891	8.17492568250068	10.7108064336994	10.0112272554233	8.70735913208088	7.62205181945638	10.2395985292491	8.13955135239879	9.97297978606629	9.25029841790633	10.0140204703149	8.92184093707449	6.98868468677217	9.31061278165953	8.90989308377004	10.2008986050384	8.94251450533924	8.69348695749932	9.4655664048094	9.22641219278879	8.36632221424582	7.61470984411521	8.876516946565	10.3264294871223	9.79441586635011	9.4178525148859	9.876516946565	8.11894107272351	8.2045711442492	10.0861362250273	9.68650052718322	7.94251450533924	8.99435343685886	10.0292872269682	7.61470984411521	9.8703647195834	10.1459321458205	9.57742882803575	9.12412131182919	10.5660540381711	9.70043971814109	9.20701432017753	9.69870466677034	10.6943578872215	11.1104833098162	10.8925428166486	9.22158712126481	9.54303182025524	8.98868468677217	9.13955135239879	9.85953478638265	9.43045255166553	8.68650052718322	9.62388149001346	9.16239132875691	8.89481776330794	8.98013957763916	10.3630396302565	10.1848753429083	7.61470984411521	8.50382573799575	9.20701432017753	9.35974956032233	8.58120058192496	9.01680828768655	8.95128471496697	9.05256805080415	7.2667865406949	8.59618975614441
hsa-miR-425-3p|MIMAT0001343	5.12928301694497	4.90689059560852	3.58496250072116	6.44294349584873	4.64385618977472	4.90689059560852	4	3.90689059560852	5.93073733756289	2.58496250072116	4.16992500144231	4	3.4594316186373	3.58496250072116	3.8073549220576	4.08746284125034	5.39231742277876	4.95419631038687	4.16992500144231	3.32192809488736	6.52356195605701	5.08746284125034	3.70043971814109	3	5.7279204545632	4.24792751344359	4.52356195605701	5	5.58496250072116	4.95419631038687	2.58496250072116	3.90689059560852	5.28540221886225	6	4.39231742277876	5	4.85798099512757	5.64385618977472	4.39231742277876	4.32192809488736	4.8073549220576	5.97727992349992	6.39231742277876	4.95419631038687	5.20945336562895	3.58496250072116	3.32192809488736	5.49185309632967	4.8073549220576	3	3.90689059560852	5.70043971814109	4.08746284125034	4.32192809488736	5	5.78135971352466	4.90689059560852	5.4262647547021	5.88264304936184	4.08746284125034	4.85798099512757	5.4594316186373	4.70043971814109	6.08746284125034	4.52356195605701	4.16992500144231	4.70043971814109	4.16992500144231	4.4594316186373	5	4.52356195605701	4.8073549220576	4.52356195605701	5.04439411935845	4.58496250072116	4	4	4.4594316186373	2	3.58496250072116	3.4594316186373	4.24792751344359	4.64385618977472	4.08746284125034	4.52356195605701	3.90689059560852	4.24792751344359
hsa-miR-18b-5p|MIMAT0001412	NA	NA	NA	2.8073549220576	NA	1.58496250072116	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	1.58496250072116	0	0	0	1	NA	NA	NA	0	0	NA	0	NA	1	NA	1	NA	NA	0	NA	0	0	NA	0	NA	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	0	NA	0	NA	2.32192809488736	1	NA	0	0	NA	1	1.58496250072116	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	2	NA	NA	0
hsa-miR-18b-3p|MIMAT0004751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	1.58496250072116	0	NA	1.58496250072116	NA	NA	NA	1	0	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
