miRseqMature	TCGA-P7-A5NX-01A-11R-A35M-13	TCGA-P7-A5NY-01A-12R-A35M-13	TCGA-P7-A5NY-05A-11R-A35M-13	TCGA-P8-A5KC-01A-11R-A35M-13	TCGA-P8-A5KC-11A-11R-A35M-13	TCGA-P8-A5KD-01A-11R-A35M-13	TCGA-P8-A5KD-11A-11R-A35M-13	TCGA-P8-A6RX-01A-11R-A35M-13	TCGA-P8-A6RY-01A-12R-A35M-13	TCGA-PR-A5PF-01A-11R-A35M-13	TCGA-PR-A5PG-01A-11R-A35M-13	TCGA-PR-A5PH-01A-11R-A35M-13	TCGA-QR-A6GO-01A-11R-A35M-13	TCGA-QR-A6GR-01A-11R-A35M-13	TCGA-QR-A6GS-01A-11R-A35M-13	TCGA-QR-A6GT-01A-11R-A35M-13	TCGA-QR-A6GU-01A-11R-A35M-13	TCGA-QR-A6GW-01A-11R-A35M-13	TCGA-QR-A6GX-01A-11R-A35M-13	TCGA-QR-A6GY-01A-11R-A35M-13	TCGA-QR-A6GZ-01A-11R-A35M-13	TCGA-QR-A6GZ-05A-11R-A35M-13	TCGA-QR-A6H0-01A-11R-A35M-13	TCGA-QR-A6H1-01A-11R-A35M-13	TCGA-QR-A6H2-01A-11R-A35M-13	TCGA-QR-A6H3-01A-11R-A35M-13	TCGA-QR-A6H4-01A-11R-A35M-13	TCGA-QR-A6H5-01A-11R-A35M-13	TCGA-QR-A6H6-01A-11R-A35M-13	TCGA-QR-A6ZZ-01A-11R-A35M-13	TCGA-QR-A700-01A-11R-A35M-13	TCGA-QR-A702-01A-11R-A35M-13	TCGA-QR-A703-01A-11R-A35M-13	TCGA-QR-A705-01A-11R-A35M-13	TCGA-QR-A706-01A-11R-A35M-13	TCGA-QR-A707-01A-11R-A35M-13	TCGA-QR-A708-01A-11R-A35M-13	TCGA-QR-A70A-01A-11R-A35M-13	TCGA-QR-A70C-01A-21R-A35M-13	TCGA-QR-A70D-01A-11R-A35M-13	TCGA-QR-A70E-01A-11R-A35M-13	TCGA-QR-A70G-01B-11R-A35M-13	TCGA-QR-A70H-01A-12R-A35M-13	TCGA-QR-A70I-01A-11R-A35M-13	TCGA-QR-A70J-01A-11R-A35M-13	TCGA-QR-A70K-01A-12R-A35M-13	TCGA-QR-A70M-01A-11R-A35M-13	TCGA-QR-A70N-01A-12R-A35M-13	TCGA-QR-A70O-01A-11R-A35M-13	TCGA-QR-A70P-01A-11R-A35M-13	TCGA-QR-A70Q-01A-13R-A35M-13	TCGA-QR-A70R-01A-11R-A35M-13	TCGA-QR-A70T-01A-11R-A35M-13	TCGA-QR-A70U-01A-11R-A35M-13	TCGA-QR-A70V-01A-11R-A35M-13	TCGA-QR-A70W-01A-12R-A35M-13	TCGA-QR-A70X-01A-11R-A35M-13	TCGA-QR-A7IN-01A-11R-A35M-13	TCGA-QR-A7IP-01A-11R-A35M-13	TCGA-QT-A5XJ-01A-11R-A35M-13	TCGA-QT-A5XK-01A-11R-A35M-13	TCGA-QT-A5XL-01A-11R-A35M-13	TCGA-QT-A5XM-01A-11R-A35M-13	TCGA-QT-A5XN-01A-11R-A35M-13	TCGA-QT-A5XO-01A-11R-A35M-13	TCGA-QT-A5XP-01A-11R-A35M-13	TCGA-QT-A69Q-01A-11R-A35M-13	TCGA-QT-A7U0-01A-11R-A35M-13	TCGA-RM-A68T-01A-11R-A35M-13	TCGA-RM-A68W-01A-11R-A35M-13	TCGA-RT-A6Y9-01A-12R-A35M-13	TCGA-RT-A6YA-01A-12R-A35M-13	TCGA-RT-A6YC-01A-12R-A35M-13	TCGA-RW-A67V-01A-11R-A35M-13	TCGA-RW-A67W-01A-11R-A35M-13	TCGA-RW-A67X-01A-11R-A35M-13	TCGA-RW-A67Y-01A-11R-A35M-13	TCGA-RW-A680-01A-11R-A35M-13	TCGA-RW-A681-01A-11R-A35M-13	TCGA-RW-A684-01A-12R-A35M-13	TCGA-RW-A685-01A-11R-A35M-13	TCGA-RW-A686-01A-11R-A35M-13	TCGA-RW-A686-06A-11R-A35M-13	TCGA-RW-A688-01A-11R-A35M-13	TCGA-RW-A689-01A-11R-A35M-13	TCGA-RW-A68A-01A-11R-A35M-13	TCGA-RW-A68B-01A-11R-A35M-13	TCGA-RW-A68C-01A-11R-A35M-13	TCGA-RW-A68D-01A-11R-A35M-13	TCGA-RW-A68F-01A-11R-A35M-13	TCGA-RW-A68G-01A-11R-A35M-13	TCGA-RW-A7CZ-01A-11R-A35M-13	TCGA-RW-A7D0-01A-11R-A35M-13	TCGA-RW-A8AZ-01A-11R-A35M-13	TCGA-RX-A8JQ-01A-11R-A35N-13	TCGA-S7-A7WL-01A-11R-A35N-13	TCGA-S7-A7WM-01A-12R-A35N-13	TCGA-S7-A7WN-01A-12R-A35N-13	TCGA-S7-A7WO-01A-11R-A35N-13	TCGA-S7-A7WP-01A-11R-A35N-13	TCGA-S7-A7WQ-01A-12R-A35N-13	TCGA-S7-A7WR-01A-11R-A35N-13	TCGA-S7-A7WT-01A-12R-A35N-13	TCGA-S7-A7WU-01A-11R-A35N-13	TCGA-S7-A7WV-01A-11R-A35N-13	TCGA-S7-A7WW-01A-11R-A35N-13	TCGA-S7-A7WX-01A-11R-A35N-13	TCGA-S7-A7X0-01A-12R-A35N-13	TCGA-S7-A7X1-01A-11R-A35N-13	TCGA-S7-A7X2-01A-12R-A35N-13	TCGA-SA-A6C2-01A-11R-A35N-13	TCGA-SP-A6QC-01A-11R-A35N-13	TCGA-SP-A6QD-01A-12R-A35N-13	TCGA-SP-A6QF-01A-12R-A35N-13	TCGA-SP-A6QG-01A-12R-A35N-13	TCGA-SP-A6QH-01A-21R-A35N-13	TCGA-SP-A6QI-01A-12R-A35N-13	TCGA-SP-A6QJ-01A-11R-A35N-13	TCGA-SP-A6QK-01A-11R-A35N-13	TCGA-SQ-A6I4-01A-11R-A35N-13	TCGA-SQ-A6I4-11A-11R-A35N-13	TCGA-SQ-A6I6-01A-11R-A35N-13	TCGA-SR-A6MP-01A-11R-A35N-13	TCGA-SR-A6MQ-01A-11R-A35N-13	TCGA-SR-A6MR-01A-11R-A35N-13	TCGA-SR-A6MS-01A-11R-A35N-13	TCGA-SR-A6MT-01A-11R-A35N-13	TCGA-SR-A6MU-01A-11R-A35N-13	TCGA-SR-A6MV-01A-11R-A35N-13	TCGA-SR-A6MX-01A-11R-A35N-13	TCGA-SR-A6MX-05A-11R-A35N-13	TCGA-SR-A6MX-06A-11R-A35N-13	TCGA-SR-A6MY-01A-11R-A35N-13	TCGA-SR-A6MZ-01A-11R-A35N-13	TCGA-SR-A6N0-01A-11R-A35N-13	TCGA-TT-A6YJ-01A-11R-A35N-13	TCGA-TT-A6YK-01A-11R-A35N-13	TCGA-TT-A6YN-01A-12R-A35N-13	TCGA-TT-A6YO-01A-11R-A35N-13	TCGA-TT-A6YP-01A-21R-A35N-13	TCGA-W2-A7H5-01B-11R-A35N-13	TCGA-W2-A7H7-01A-11R-A35N-13	TCGA-W2-A7HA-01B-11R-A35N-13	TCGA-W2-A7HB-01A-11R-A35N-13	TCGA-W2-A7HC-01A-11R-A35N-13	TCGA-W2-A7HD-01A-11R-A35N-13	TCGA-W2-A7HE-01A-11R-A35N-13	TCGA-W2-A7HF-01A-11R-A35N-13	TCGA-W2-A7HH-01A-11R-A35N-13	TCGA-W2-A7UY-01A-11R-A35N-13	TCGA-WB-A80K-01A-11R-A35N-13	TCGA-WB-A80L-01A-11R-A35N-13	TCGA-WB-A80M-01A-11R-A35N-13	TCGA-WB-A80N-01A-11R-A35N-13	TCGA-WB-A80O-01A-11R-A35N-13	TCGA-WB-A80P-01A-11R-A35N-13	TCGA-WB-A80Q-01A-11R-A35N-13	TCGA-WB-A80V-01A-12R-A35N-13	TCGA-WB-A80Y-01A-11R-A35N-13	TCGA-WB-A814-01A-11R-A35N-13	TCGA-WB-A815-01A-11R-A35N-13	TCGA-WB-A816-01A-11R-A35N-13	TCGA-WB-A817-01A-11R-A35N-13	TCGA-WB-A818-01A-11R-A35N-13	TCGA-WB-A819-01A-11R-A35N-13	TCGA-WB-A81A-01A-11R-A35N-13	TCGA-WB-A81D-01A-11R-A35N-13	TCGA-WB-A81E-01A-11R-A35N-13	TCGA-WB-A81F-01A-11R-A35N-13	TCGA-WB-A81G-01A-11R-A35N-13	TCGA-WB-A81H-01A-11R-A35N-13	TCGA-WB-A81I-01A-11R-A35N-13	TCGA-WB-A81J-01A-11R-A35N-13	TCGA-WB-A81K-01A-11R-A35N-13	TCGA-WB-A81M-01A-11R-A35N-13	TCGA-WB-A81N-01A-11R-A35N-13	TCGA-WB-A81P-01A-11R-A35N-13	TCGA-WB-A81Q-01A-11R-A35N-13	TCGA-WB-A81R-01A-11R-A35N-13	TCGA-WB-A81S-01A-11R-A35N-13	TCGA-WB-A81T-01A-11R-A35N-13	TCGA-WB-A81V-01A-11R-A35N-13	TCGA-WB-A81W-01A-11R-A35N-13	TCGA-WB-A820-01A-11R-A35N-13	TCGA-WB-A821-01A-11R-A35N-13	TCGA-WB-A822-01A-11R-A35N-13	TCGA-XG-A823-01A-11R-A35N-13
hsa-let-7a-5p|MIMAT0000062	18.8276962383134	17.2017314841923	17.4182644098464	17.5378553854816	17.3727885577109	16.0731164573517	17.2535982263675	18.239468006579	16.9802734849493	17.2778594675699	17.5135502702362	17.1593293573435	17.7450965421347	17.3140609728805	17.609532268251	18.25966052111	17.1808124348267	17.7682554133953	17.2779865628681	16.7993701680583	18.0094896806562	18.1087082122764	17.6132355156126	17.2010901140774	17.5521737464188	18.4476684595616	18.0108995712642	18.5387156269699	17.9709035214277	17.6527749647506	16.9628169476751	18.2627555376788	17.3660404103498	17.2617552052026	17.5761373898309	17.8437554713385	17.3571739623931	16.8473510244722	18.1203391411286	17.2706420864883	16.7934382026883	17.0233212025948	16.3809344900885	17.6888103377017	19.070175988114	15.9355334129507	16.6212792306837	16.9022102202458	18.4781218030568	16.7825375701451	17.0128318328248	18.0464472771015	17.990857387289	18.0549275231062	17.9223288796124	17.3303304540665	17.8753834006173	17.1997873510177	17.5750221332977	17.5892853942829	16.8779670660997	17.7015095297387	16.8526026566359	16.4350027949981	17.3013622221813	16.8035761869679	17.6789233119213	16.8773081015431	18.4459120468192	17.4284664994937	17.3462366913902	17.6605600314721	17.4275747475651	17.3824298305353	17.5663736962679	17.1671927071187	17.7069141533982	17.118819437506	17.2386006632354	17.46372391781	17.7500984956943	18.3442525570529	17.2261110981324	17.791487244757	16.5201275503249	17.6215368062479	16.7179575027559	17.971420061011	17.5748595736121	17.8348598675002	17.5564012734632	17.8244802316145	16.4138427571856	16.7669688138208	16.0146961393523	16.4059225784614	16.4658692726559	16.6702136367386	16.670531778111	17.8589462420587	17.0092819058873	17.771637765234	17.964103919251	18.4938906220073	17.7391147388476	16.8643433503755	16.6993148836394	17.6112049499816	17.806008308424	17.2051250389159	17.9845297186274	17.8373076272015	17.0304300582502	16.4373294474424	18.1223477578353	18.6959079296368	17.6617850551966	16.6104193194896	17.580000878305	17.0893470257774	17.240111182592	16.9429726055688	17.4122142231064	17.2833325686972	17.3023354747191	16.8335448720042	17.134717092158	16.6965329140783	17.2558953136363	15.8768766162492	16.8791883496949	17.4546205993919	16.7737702477699	17.8457840485083	17.5065477829697	17.9719644731815	17.5770083150974	17.1247372505382	17.6877310640782	16.8237652797897	16.2795017654766	16.9318455401837	17.3377002920537	18.2560289671352	16.5038878361359	17.5359587692855	16.9113685794396	16.5245570184917	16.6215654229165	17.4055403833769	17.377583359218	17.8413186362353	17.2319992550223	17.9889897273684	17.3942282108157	17.0972605910183	17.3785234767785	16.9029756413172	15.6648916692861	17.5929241556276	16.8402493040069	18.0896987436641	16.6579603730404	16.5340900619435	17.8935089223283	18.2782951762715	18.0296646770381	17.5177308932621	16.8396220853871	17.584705650433	16.6227382178711	16.1479998420602	17.8584242390005	17.6505188812484	18.2332124009282	16.8756773684321	18.7718988576301	16.432395091913	16.8259525375237	17.594893147957	17.0482846407015	16.9071136513279	17.1888013092481	17.3597238270905	17.4693397404191	16.535108275832	18.4776673679755
hsa-let-7a-3p|MIMAT0004481	8.36194377373524	6.78135971352466	6.14974711950468	7.33985000288462	6.83289001416474	6.83289001416474	6.4594316186373	6.96578428466209	7.07681559705083	6.61470984411521	6.56985560833095	6.64385618977472	6.93073733756289	7.11894107272351	6.97727992349992	6.65821148275179	6.8073549220576	5.85798099512757	5.64385618977472	6.49185309632967	7.876516946565	7.59991284218713	7.76155123244448	6.32192809488736	7.78790255939143	7.24792751344359	7.65105169117893	6.91886323727459	5.78135971352466	8	5.6724253419715	7	7.96000193206808	7.4262647547021	6.82017896241519	6.8703647195834	7.4178525148859	8.40514146313634	6.56985560833095	5.49185309632967	6.20945336562895	5.32192809488736	5.85798099512757	6.65821148275179	7.83920378809694	6.02236781302845	6.06608919045777	6.78135971352466	7.85798099512757	6.37503943134692	6.61470984411521	7.52356195605701	8.45532722030456	6.79441586635011	6.32192809488736	6.24792751344359	6.5077946401987	7.09803208296053	5.04439411935845	7.76818432477693	6.6724253419715	7.8008998999203	6.4093909361377	5.35755200461808	6.33985000288462	7.38370429247405	7.15987133677839	6.89481776330794	8.32192809488736	7.95419631038687	6.90689059560852	6.58496250072116	6.16992500144231	7.83289001416474	6.53915881110803	7.4178525148859	6.71424551766612	6.7279204545632	7.67948009950545	6.78135971352466	7.25738784269265	7.07681559705083	6.59991284218713	8.00562454919388	6.56985560833095	6.97727992349992	6.58496250072116	7.19967234483636	7.876516946565	7.65105169117893	7.55458885167764	7.09803208296053	7.17990909001493	5.70043971814109	5.6724253419715	6.55458885167764	6.24792751344359	6.10852445677817	7.876516946565	7.4093909361377	6.64385618977472	6.6724253419715	6.37503943134692	7.70735913208088	7.38370429247405	8.11894107272351	6.14974711950468	7.60733031374961	6.75488750216347	6.49185309632967	6.8703647195834	6.8703647195834	6.02236781302845	6.8703647195834	7.05528243550119	7.52356195605701	6.22881869049588	6.24792751344359	6.75488750216347	6.4757334309664	5.97727992349992	7.05528243550119	7.13955135239879	6.06608919045777	6.90689059560852	7.53915881110803	6.08746284125034	6.58496250072116	6.8073549220576	6.53915881110803	6.91886323727459	6.4757334309664	5.55458885167764	6.16992500144231	7.57742882803575	5.6724253419715	8.12928301694497	7.14974711950468	7.7279204545632	6.58496250072116	5.4262647547021	6.32192809488736	6.59991284218713	6.18982455888002	5.58496250072116	5.70043971814109	6.79441586635011	5.4594316186373	5.39231742277876	7	6.08746284125034	7.15987133677839	7.4594316186373	6.82017896241519	7.35755200461808	6.7279204545632	6.5077946401987	5.88264304936184	6.3037807481771	7.24792751344359	6.89481776330794	7.92481250360578	7.69348695749933	6.32192809488736	6.76818432477693	8.52356195605701	7.12928301694497	6.64385618977472	6.95419631038687	7.06608919045777	7.18982455888002	6.28540221886225	7.24792751344359	7.69348695749933	7.25738784269265	6.33985000288462	8.30833903013941	7.5077946401987	6.4594316186373	6.4262647547021	6.44294349584873	6.44294349584873	6.32192809488736	6.44294349584873	7.29462074889163	7	7.6724253419715
hsa-let-7a-2-3p|MIMAT0010195	3.16992500144231	3.16992500144231	3.4594316186373	2	3.32192809488736	2.32192809488736	3	3.16992500144231	2	0	NA	NA	2	5.64385618977472	3.8073549220576	4.85798099512757	2.8073549220576	3.16992500144231	1.58496250072116	1	3.16992500144231	3	3.32192809488736	0	0	2.58496250072116	2.58496250072116	3.4594316186373	2.32192809488736	4.08746284125034	4.16992500144231	NA	4.08746284125034	3.8073549220576	2	2.58496250072116	2.32192809488736	2.8073549220576	1.58496250072116	1.58496250072116	2	3.16992500144231	0	3.58496250072116	2.32192809488736	2	0	1.58496250072116	1	0	3.16992500144231	2.58496250072116	1.58496250072116	2.32192809488736	1	0	2.8073549220576	1	2.32192809488736	5.04439411935845	2.8073549220576	3.32192809488736	3.16992500144231	NA	2	1	2	2.58496250072116	4.24792751344359	3.16992500144231	1.58496250072116	2	1	1	1.58496250072116	2.32192809488736	1	2.32192809488736	0	1.58496250072116	3.16992500144231	0	NA	2	2.58496250072116	2	2	2.32192809488736	1.58496250072116	0	3.4594316186373	1.58496250072116	3.90689059560852	NA	2	NA	4.16992500144231	1.58496250072116	4.75488750216347	3.70043971814109	3.90689059560852	1	NA	1	5.52356195605701	4.39231742277876	2.8073549220576	1	3.90689059560852	2	1.58496250072116	1	2	1.58496250072116	3.4594316186373	2.32192809488736	2	0	3.32192809488736	6.55458885167764	4.08746284125034	2.32192809488736	3.58496250072116	3.16992500144231	2	1	1.58496250072116	3.16992500144231	2	3.8073549220576	3.16992500144231	3.32192809488736	1	2.8073549220576	4.32192809488736	2	1.58496250072116	1.58496250072116	4.75488750216347	2.32192809488736	1	3.90689059560852	5.12928301694497	4.32192809488736	3	3	4.08746284125034	2.58496250072116	1.58496250072116	2	2.8073549220576	2.32192809488736	0	4.32192809488736	5.49185309632967	5.4594316186373	NA	NA	NA	0	4.24792751344359	3.90689059560852	4.8073549220576	3.58496250072116	2.8073549220576	1.58496250072116	3.32192809488736	1	4.32192809488736	3.8073549220576	4.32192809488736	1.58496250072116	4.08746284125034	3.4594316186373	NA	3.4594316186373	2.32192809488736	3.16992500144231	2	3.58496250072116	3.4594316186373	3	0	3.90689059560852	1	4.58496250072116	4.85798099512757
hsa-let-7b-5p|MIMAT0000063	16.5081042513424	15.1813464049557	15.2708063121472	15.7969268206165	15.6681647862776	14.3903705109132	15.605913511379	16.5615564562317	13.6893428461342	14.4204208189577	14.3781593597821	15.111583996969	14.7815134015429	16.3772105303886	15.6141634395204	15.7070355248327	14.0018479734058	14.3683700428947	13.9909903035308	14.7888202719267	16.2528686666676	16.4554396053645	16.1125005952172	14.7388839197751	15.4918844044761	15.9436594832893	15.4668412083216	16.3214877521068	14.9488690941026	16.449616181334	14.1242021056601	16.0293087982041	15.4711671337244	14.1982915550922	15.3153972564866	14.685460589138	14.6949563465663	15.4344653419244	15.6450673196792	14.1860368396628	13.8991680761343	15.0352286814143	13.4972281306421	14.9255544398736	17.5189143562055	12.7944158663501	13.6106788410991	15.7013876925006	16.5597953062988	13.186578551633	14.5261324056284	15.3792091220843	16.4424737921034	15.1139456003517	15.0717975222842	14.9152725277637	15.7363755042181	14.8209268474041	14.6002033040538	17.0384153466532	14.6265646186946	15.7376698631775	14.3917806060132	13.867471806962	14.5517683326153	15.036216549267	14.3784303393172	14.1595560280588	15.5723153459602	14.7732937729082	15.8457105547339	15.4778214967834	15.2922137717844	15.1718413728697	15.1308922698066	15.5307111339736	13.8470573460913	14.1022217876438	14.9477738961698	14.7005480895996	15.9966720839625	15.3963037423723	15.0434972794658	16.0591331790935	13.3680971669641	15.0737650147743	15.3590631836783	15.9884849889063	16.2130092623889	14.564923515944	15.5688171111617	14.4562902368552	15.0606115018388	14.7212060193963	13.7213128421753	13.3754467613692	14.5311377414447	13.6484699370614	15.5386436440449	15.9619922309289	14.6483575820097	14.6785451237491	14.6537407787066	16.2903248974313	15.4654388624815	14.9849524277324	14.7380394668278	15.3692906183003	15.8209766926212	14.7123657844479	14.5129256017246	15.9444375495707	13.5803763529463	15.2424670444711	15.0662994560114	17.3796068163142	15.1350278525395	13.9197944288392	14.8384653204184	15.0681904682345	14.8490140736948	15.0713785604573	15.3181897185727	14.1648283806002	14.5778418442252	14.0017600283272	14.060104818958	14.3451973106573	14.9721720814408	14.2994226891772	15.052822741429	14.2905948880826	14.4267233875217	15.3733409839269	15.5008729932449	14.4083960883514	15.3043156674306	15.2960558380788	16.0329712282233	14.9898379557364	14.2923935356674	13.9485497472457	15.2539213311237	14.6958263899629	14.3122448299333	14.6032206458659	14.84338131332	13.3332951395691	13.9891283608664	14.7743752728021	15.2559874897882	15.1514130034969	14.8576408801041	15.6908437348542	15.8122776006266	14.4628217568515	14.6681647862776	14.0564683747713	13.5966556676747	15.415576736084	14.6532929453828	15.5805530130875	15.0594712150124	13.9789785266877	15.9074070931633	16.170335866812	15.1005802160485	14.9817902331221	15.1432636222427	15.1250905393033	15.1157345863431	14.3742244261237	14.9158793788358	15.0874628412503	14.1023038172126	14.1637282862892	16.7201908083111	13.6461086415061	14.4352795866441	14.4738959658556	14.5029560832623	14.4799065448328	13.9971794809376	15.7161764058074	14.2886498266887	14.5539892028719	15.8685573291026
hsa-let-7b-3p|MIMAT0004482	6.58496250072116	5.4594316186373	4.8073549220576	6.55458885167764	6.20945336562895	6.06608919045777	6.37503943134692	5.4594316186373	5.55458885167764	5.6724253419715	5	5.24792751344359	5.12928301694497	6.74146698640115	5.61470984411521	6.52356195605701	5.61470984411521	5.49185309632967	4.95419631038687	5	6.35755200461808	5.75488750216347	7.16992500144231	4.52356195605701	6.62935662007961	6.5077946401987	5.97727992349992	6.4594316186373	6.10852445677817	6.5077946401987	4.39231742277876	5.52356195605701	6.06608919045777	5.28540221886225	6.59991284218713	4.75488750216347	5.35755200461808	6.4594316186373	6	5.52356195605701	5.08746284125034	5.58496250072116	3.16992500144231	5.49185309632967	7.20945336562895	4.32192809488736	3.90689059560852	5.97727992349992	6.08746284125034	4.70043971814109	5.90689059560852	5.90689059560852	6.55458885167764	5.49185309632967	4.52356195605701	4.4594316186373	6.10852445677817	5.35755200461808	4.39231742277876	5.75488750216347	4.8073549220576	6.16992500144231	5.95419631038687	4.32192809488736	5.20945336562895	5.78135971352466	5.28540221886225	4.75488750216347	6.59991284218713	6.37503943134692	5.32192809488736	5.39231742277876	6.20945336562895	5.08746284125034	5.35755200461808	5.04439411935845	4.64385618977472	5.61470984411521	6.24792751344359	5.16992500144231	5.95419631038687	5.90689059560852	5.24792751344359	6.33985000288462	4.58496250072116	5.16992500144231	5.12928301694497	5.49185309632967	6.24792751344359	5.7279204545632	5.49185309632967	5.61470984411521	5.97727992349992	4.24792751344359	5.4262647547021	4.16992500144231	4.85798099512757	4.24792751344359	6.2667865406949	5.93073733756289	5.32192809488736	5.58496250072116	4.95419631038687	6.5077946401987	6.12928301694497	5.97727992349992	5.39231742277876	6.55458885167764	5.88264304936184	5.24792751344359	6.04439411935845	6.44294349584873	4.58496250072116	5.4262647547021	6	7.77478705960117	4.90689059560852	4.52356195605701	5.39231742277876	5.39231742277876	5.95419631038687	5.52356195605701	5.93073733756289	5.24792751344359	5.93073733756289	4.58496250072116	4.90689059560852	4.8073549220576	5.39231742277876	5.12928301694497	5.95419631038687	5.7279204545632	5.39231742277876	5.75488750216347	6.02236781302845	5.04439411935845	6.12928301694497	5.61470984411521	6.74146698640115	5.28540221886225	5.12928301694497	5.64385618977472	5.78135971352466	5.32192809488736	5.08746284125034	4.70043971814109	5.61470984411521	3.90689059560852	5.16992500144231	3.8073549220576	6.02236781302845	5.4594316186373	5.4594316186373	5.95419631038687	7.17990909001493	5.49185309632967	5.28540221886225	4.85798099512757	4.8073549220576	5.97727992349992	5.78135971352466	6.24792751344359	6.39231742277876	5.35755200461808	6.08746284125034	6.64385618977472	5.16992500144231	5.32192809488736	5.20945336562895	6.56985560833095	6.14974711950468	4.4594316186373	5.52356195605701	5.61470984411521	5.28540221886225	4.4594316186373	7.11894107272351	4.8073549220576	4.24792751344359	6.12928301694497	5.61470984411521	5.28540221886225	4.16992500144231	5.75488750216347	4.90689059560852	6.02236781302845	6.79441586635011
hsa-let-7c-5p|MIMAT0000064	12.587074277201	12.5816713585781	12.0392617943411	13.2144709115359	14.0559602344523	10.4665863377192	14.1786648510065	15.5668567659556	11.1267044728432	11.1598713367784	12.0168082876866	12.1111356702347	12.2597432636908	14.8721939017561	11.6142497276894	14.3766680618577	12.199365616858	11.8225708309502	12.5760118742068	13.0425143861402	13.5868397879618	12.8237652797897	13.1116247470373	10.7648715907361	11.1686721181322	13.4964793269709	12.1519678709682	13.5338163894334	12.4070021479242	13.3834343018228	13.8645730817736	11.7723145739217	13.1758613835653	11.579787329527	12.5693809595223	11.3342732853072	11.0920964149908	13.4296682651331	12.6954458105374	12.1016474500308	11.7125270004398	12.6963155588928	10.9794251953315	11.7923836149352	13.5508670049609	8.72451385311995	10.4807902010958	13.1166688559671	13.3286749273279	10.3060616894283	12.4540421974701	13.7320614036137	12.880348808156	11.9417812422785	10.8695938432408	11.7052003780631	13.3846488620524	11.3885555039826	12.2615073092021	15.1883570316085	12.1836353814732	13.2645892081268	11.7854524681585	10.8841705191084	12.3445733225962	12.0677704574478	13.018374070821	10.8344710499842	12.8923530757341	11.9719027460455	11.7448338374995	11.8431359111114	11.6202198255075	12.0549434165733	12.5367328898354	12.5760118742068	11.0375469539622	11.4283601727043	9.97010589061218	11.0532471259124	14.2050295550059	13.0701209444768	12.7374586185705	10.4283601727043	12.0024634388925	11.539158811108	11.2173519052703	13.360298426618	12.010877723007	11.4335854411505	12.9266666293473	12.1127652818853	11.827739648807	10.876516946565	11.680799034573	12.7019561782681	11.6582114827518	11.6934869574993	13.9931152996792	13.2531088156554	11.5708044377245	12.0010562746348	11.612868497291	12.5203731363397	13.4047424325596	13.0228879218033	11.0063260785249	11.873828574887	13.0481462542196	11.2526654324502	13.0691140617739	13.794009645021	11.6022349013411	11.0457596613827	13.0322179581781	13.8521393281872	11.9318455401837	10.9203528554151	13.3003525603282	11.1959872980285	13.7047682393626	10.9359016822676	12.678820179524	12.0361736125535	11.333714426094	10.9188632372746	10.8025163651212	12.1674181458317	12.0633950812885	11.609178738142	12.5743570005659	11.9173720794768	10.7681843247769	12.9817456456346	13.6506030222153	10.5755392468345	13.1703945523141	10.8273427042341	14.421604649747	12.5550683913333	10.6741922681457	12.2726297849764	12.3520434257954	12.523561956057	11.1299269335104	11.5225815312548	13.0354864512922	10.9844184588011	11.3202364452416	10.7673568541257	12.134747168669	13.4817994316658	11.4833119549994	12.0569763361782	12.8099690471761	13.5915223465707	10.7870863245516	11.5328429109613	10.0347989625773	12.8153832958135	13.4252159032994	14.2080056797605	13.6190736468177	11.577900836887	12.3003525603282	11.891403996665	12.6858438114261	11.7456743240021	11.4486325677306	12.9833499276765	13.4461786746742	11.115693952197	12.515699838284	12.4040771362412	10.8281364841941	11.9501913499727	12.5545888516776	13.0665937763123	10.7780771295354	11.9344280406268	12.3613955331659	12.5648639902269	11.1522848423066	12.3652288492515	13.1207238787078	12.3244618559773	14.2170489135563
