miRseqMature	TCGA-3G-AB0O-01A-22R-A42W-13	TCGA-3G-AB0Q-01A-11R-A42W-13	TCGA-3G-AB0T-01A-11R-A42W-13	TCGA-3G-AB14-01A-11R-A42W-13	TCGA-3G-AB19-01A-21R-A42W-13	TCGA-3Q-A9WF-01A-11R-A42W-13	TCGA-3S-A8YW-01A-11R-A42W-13	TCGA-3S-AAYX-01A-11R-A42W-13	TCGA-3T-AA9L-01A-11R-A42W-13	TCGA-4V-A9QI-01A-11R-A42W-13	TCGA-4V-A9QJ-01A-11R-A42W-13	TCGA-4V-A9QL-01A-11R-A42W-13	TCGA-4V-A9QM-01A-11R-A42W-13	TCGA-4V-A9QN-01A-11R-A42W-13	TCGA-4V-A9QQ-01A-11R-A42W-13	TCGA-4V-A9QR-01A-11R-A42W-13	TCGA-4V-A9QS-01A-11R-A42W-13	TCGA-4V-A9QT-01A-11R-A42W-13	TCGA-4V-A9QU-01A-11R-A42W-13	TCGA-4V-A9QW-01A-11R-A42W-13	TCGA-4V-A9QX-01A-11R-A42W-13	TCGA-4X-A9F9-01A-11R-A42W-13	TCGA-4X-A9FA-01A-11R-A42W-13	TCGA-4X-A9FB-01A-11R-A42W-13	TCGA-4X-A9FC-01A-11R-A42W-13	TCGA-4X-A9FD-01A-11R-A42W-13	TCGA-5G-A9ZZ-01A-31R-A42W-13	TCGA-5K-AAAP-01A-11R-A42W-13	TCGA-5U-AB0D-01A-11R-A42W-13	TCGA-5U-AB0E-01A-11R-A42W-13	TCGA-5U-AB0F-01A-11R-A42W-13	TCGA-5V-A9RR-01A-11R-A42W-13	TCGA-X7-A8D6-01A-11R-A42W-13	TCGA-X7-A8D6-11A-22R-A42W-13	TCGA-X7-A8D7-01A-11R-A42W-13	TCGA-X7-A8D7-11A-11R-A42W-13	TCGA-X7-A8D8-01A-11R-A42W-13	TCGA-X7-A8D9-01A-11R-A42W-13	TCGA-X7-A8DB-01A-11R-A42W-13	TCGA-X7-A8DC-01A-11R-A42W-13	TCGA-X7-A8DD-01A-11R-A42W-13	TCGA-X7-A8DE-01A-11R-A42W-13	TCGA-X7-A8DF-01A-11R-A42W-13	TCGA-X7-A8DG-01A-11R-A42W-13	TCGA-X7-A8DI-01A-11R-A42W-13	TCGA-X7-A8DJ-01A-11R-A42W-13	TCGA-X7-A8M0-01A-11R-A42W-13	TCGA-X7-A8M1-01A-11R-A42W-13	TCGA-X7-A8M3-01A-11R-A42W-13	TCGA-X7-A8M4-01A-11R-A42W-13	TCGA-X7-A8M5-01A-11R-A42W-13	TCGA-X7-A8M6-01A-11R-A42W-13	TCGA-X7-A8M7-01A-11R-A42W-13	TCGA-X7-A8M8-01A-11R-A42W-13	TCGA-XH-A853-01A-11R-A42W-13	TCGA-XM-A8R8-01A-11R-A42W-13	TCGA-XM-A8R9-01A-31R-A42W-13	TCGA-XM-A8RB-01A-11R-A42W-13	TCGA-XM-A8RC-01A-11R-A42W-13	TCGA-XM-A8RD-01A-11R-A42W-13	TCGA-XM-A8RE-01A-11R-A42W-13	TCGA-XM-A8RF-01A-11R-A42W-13	TCGA-XM-A8RG-01A-11R-A42W-13	TCGA-XM-A8RH-01A-11R-A42W-13	TCGA-XM-A8RI-01A-12R-A42W-13	TCGA-XM-A8RL-01A-11R-A42W-13	TCGA-XM-AAZ1-01A-11R-A42W-13	TCGA-XM-AAZ2-01A-11R-A42W-13	TCGA-XM-AAZ3-01A-11R-A42W-13	TCGA-XU-A92O-01A-11R-A42W-13	TCGA-XU-A92Q-01A-11R-A42W-13	TCGA-XU-A92R-01A-11R-A42W-13	TCGA-XU-A92T-01A-11R-A42W-13	TCGA-XU-A92U-01A-11R-A42W-13	TCGA-XU-A92V-01A-11R-A42W-13	TCGA-XU-A92W-01A-11R-A42W-13	TCGA-XU-A92X-01A-11R-A42W-13	TCGA-XU-A92Y-01A-11R-A42W-13	TCGA-XU-A92Z-01A-11R-A42W-13	TCGA-XU-A930-01A-11R-A42W-13	TCGA-XU-A931-01A-11R-A42W-13	TCGA-XU-A932-01A-11R-A42W-13	TCGA-XU-A933-01A-11R-A42W-13	TCGA-XU-A936-01A-11R-A42W-13	TCGA-XU-AAXV-01A-11R-A42W-13	TCGA-XU-AAXW-01A-11R-A42W-13	TCGA-XU-AAXX-01A-11R-A42W-13	TCGA-XU-AAXY-01A-11R-A42W-13	TCGA-XU-AAXZ-01A-11R-A42W-13	TCGA-XU-AAY0-01A-11R-A42W-13	TCGA-XU-AAY1-01A-11R-A42W-13	TCGA-YT-A95D-01A-11R-A42W-13	TCGA-YT-A95E-01A-11R-A42W-13	TCGA-YT-A95F-01A-11R-A42W-13	TCGA-YT-A95G-01A-11R-A42U-13	TCGA-YT-A95H-01A-11R-A42U-13	TCGA-ZB-A961-01A-11R-A42U-13	TCGA-ZB-A962-01A-11R-A42U-13	TCGA-ZB-A963-01A-11R-A42U-13	TCGA-ZB-A964-01A-11R-A42U-13	TCGA-ZB-A965-01A-11R-A42U-13	TCGA-ZB-A966-01A-11R-A42U-13	TCGA-ZB-A969-01A-11R-A42U-13	TCGA-ZB-A96A-01A-11R-A42U-13	TCGA-ZB-A96B-01A-11R-A42U-13	TCGA-ZB-A96C-01A-11R-A42U-13	TCGA-ZB-A96D-01A-11R-A42U-13	TCGA-ZB-A96E-01A-11R-A42U-13	TCGA-ZB-A96F-01A-11R-A42U-13	TCGA-ZB-A96G-01A-11R-A42U-13	TCGA-ZB-A96H-01A-11R-A42U-13	TCGA-ZB-A96I-01A-11R-A42U-13	TCGA-ZB-A96K-01A-11R-A42U-13	TCGA-ZB-A96L-01A-11R-A42U-13	TCGA-ZB-A96M-01A-11R-A42U-13	TCGA-ZB-A96O-01A-11R-A42U-13	TCGA-ZB-A96P-01A-11R-A42U-13	TCGA-ZB-A96Q-01A-11R-A42U-13	TCGA-ZB-A96R-01A-11R-A42U-13	TCGA-ZB-A96V-01A-11R-A42U-13	TCGA-ZC-AAA7-01A-11R-A42U-13	TCGA-ZC-AAAA-01A-11R-A42U-13	TCGA-ZC-AAAF-01A-11R-A42U-13	TCGA-ZC-AAAH-01A-11R-A42U-13	TCGA-ZL-A9V6-01A-11R-A42U-13	TCGA-ZT-A8OM-01A-11R-A42U-13
hsa-miR-301a-3p|MIMAT0000688	7.36632221424582	5.75488750216347	7.12928301694497	6.5077946401987	7.2667865406949	7.15987133677839	7.33985000288462	6.89481776330794	6.94251450533924	6.91886323727459	9.06877827798541	5.78135971352466	6.32192809488736	5.75488750216347	6.04439411935845	5.61470984411521	7.31288295528436	7.09803208296053	6.4594316186373	6.35755200461808	7.3037807481771	7.05528243550119	5.78135971352466	6.83289001416474	6.89481776330794	5.8073549220576	6.32192809488736	5.85798099512757	8.53915881110803	6.12928301694497	7.82654848729092	6.3037807481771	6.4757334309664	4.85798099512757	7.22881869049588	6.52356195605701	5.95419631038687	6.90689059560852	7.10852445677817	6.37503943134692	7.09803208296053	5.6724253419715	6.4757334309664	7.03342300153745	6.96578428466209	6.20945336562895	5.83289001416474	5.85798099512757	7.33985000288462	6.65821148275179	5.35755200461808	7.4757334309664	6.76818432477693	6.76818432477693	6.55458885167764	6.2667865406949	6.4757334309664	7.4178525148859	7.84549005094437	6.94251450533924	6.98868468677217	7.78135971352466	8.66177809777199	7.58496250072116	5.8073549220576	7.21916852046216	6.20945336562895	5.88264304936184	4.95419631038687	5.08746284125034	4.08746284125034	6.8073549220576	4.90689059560852	6.37503943134692	6.24792751344359	7.03342300153745	5.4262647547021	5.97727992349992	6.62935662007961	6.4757334309664	6.5077946401987	7.05528243550119	6.4262647547021	8.54303182025524	7.10852445677817	7.04439411935845	7.24792751344359	6.59991284218713	6.4594316186373	6.7279204545632	6.88264304936184	6.28540221886225	7	6.12928301694497	6.84549005094437	6.06608919045777	7.43462822763672	6.14974711950468	7.62935662007961	5.04439411935845	4.70043971814109	7.25738784269265	6.64385618977472	6.28540221886225	6.12928301694497	4.64385618977472	6.6724253419715	5.93073733756289	6.84549005094437	6.79441586635011	5.8073549220576	6.2667865406949	5.4594316186373	6.91886323727459	6.16992500144231	6.89481776330794	6.6724253419715	6.04439411935845	6.20945336562895	7.32192809488736	7.11894107272351	6.28540221886225	6.62935662007961	7.20945336562895	5.16992500144231	6.16992500144231
hsa-miR-99b-5p|MIMAT0000689	15.4891894175176	17.5358980363777	16.6650860445746	17.1430543128278	18.1441503585639	16.1894192071536	13.3847837500934	15.9067497005412	15.3002810530525	16.0464632642659	17.2558400051181	17.0324116937573	17.6443210458942	16.6544821969955	13.6759570329417	16.4166161239485	16.7556960780914	15.5295830637439	16.1338044732238	15.6895339550748	16.5704486998258	15.468624042918	17.3599554096543	16.0419799239912	16.3286573983645	15.9295127074647	14.3151495622563	16.1381517839469	15.8635087548785	16.8099439338981	18.1305856444237	17.1710985922016	15.9472944855134	17.5745935273376	14.7788471555509	15.9346353624594	17.3338803600188	17.821935877544	14.2289689634027	16.5763367157333	16.3306893388753	15.6552511906828	16.6196898310466	16.5339836399139	16.5852413149823	16.7069546116776	17.0509008395966	17.1933328445825	16.3703468513585	16.6047559056192	17.3046543470694	15.9382012381131	15.9451008629053	15.7694246415528	16.0229529222181	15.8739246744734	16.220793964733	15.3143354102359	18.1024063476152	16.0997587292703	16.0070053599152	17.9681492667192	18.2558261776573	16.5891683339823	16.4582303670698	14.8789130524818	14.9756240965167	17.5862900544179	17.1606494602426	16.078817949962	17.3345875485052	17.0379436920182	16.5949951706095	16.8998407300172	17.6017635354583	15.9104787785357	16.7562956965563	15.7327239136321	17.247371268642	16.7832924289343	16.9673163343857	17.0140313707138	16.2370231871907	15.9613366402695	16.5152994447089	15.874140875141	16.7405054662733	16.5660689075602	14.9742801375564	16.9438197077127	16.0577167927839	17.638895450943	16.030192941288	17.5249930987568	16.4659649019257	15.7554352966582	17.0144019352802	17.6739577228448	17.3931474179438	16.9631783187705	17.4673746978604	17.1706390495474	18.6225201787681	16.9455695728915	15.7930190010763	17.6547478957045	17.1499356195533	16.6354205507949	15.9181644489563	17.3473445394315	17.2705052174908	16.9141281525751	17.3247782634541	17.7538239262097	17.4585988572292	15.6839540867418	15.8277644542168	17.4533831793853	15.2164806325229	15.8571305571804	16.3728650601126	16.4056068593609	15.9317993820662	16.0092162865852	17.098782605787	16.2559506200341
hsa-miR-99b-3p|MIMAT0004678	7.53915881110803	8.35314682549808	8.31288295528435	8.46352437327118	9.49785183695112	8.08214904135387	6	7.75488750216347	7.72109918870719	7.11894107272351	10.2969162068793	8.53138146051631	8.2336196767597	9.18239435340453	5.64385618977472	8.38801728534514	8.41362792902417	6.84549005094437	7.52356195605701	6.90689059560852	8.14465824283188	7.07681559705083	8.93663793900257	8.33985000288462	7.58496250072116	7.64385618977472	6.32192809488736	7.76818432477693	8.25266543245025	8.19967234483636	9.403012023575	8.81378119121704	7.07681559705083	9.20212382383046	6.4093909361377	7.4594316186373	9.02236781302845	8.70735913208088	5.4262647547021	7.78135971352466	7.13955135239879	7.49185309632967	8.18487534290828	8.46352437327118	7.68650052718322	7.94836723158468	8.98584193700334	8.5352753766208	8.1548181090521	8.08214904135387	8.37503943134693	7.83920378809694	8.28540221886225	7.32192809488736	7.37503943134692	7.39231742277876	7.96578428466209	6.8703647195834	9.44086916761087	8.2045711442492	7.4178525148859	9.37068740680722	9.71080643369935	7.81378119121704	8.03342300153745	6.55458885167764	6.37503943134692	9.2667865406949	8.44294349584873	7.67948009950545	8.34429590791582	7.82654848729092	7.89481776330794	7.65821148275179	9.16490692667569	7.65821148275179	8.53915881110803	7.70735913208088	8.89481776330794	8.50382573799575	8.2667865406949	8.3264294871223	8.67948009950545	8.13955135239879	8.44294349584873	8.38801728534514	9.14465824283188	8.4594316186373	7.33091687811462	8.04984854945056	7.35755200461808	8.31741261376487	7.74819284958946	8.21431912080077	7.02236781302845	6.78135971352466	9.03617361255349	8.16992500144231	8.4178525148859	7.85174904141606	8.2336196767597	9.81378119121704	9.48179943166575	7.8073549220576	6.64385618977472	8.21431912080077	8.34429590791582	8.07146236255662	7.5077946401987	8.67948009950545	8.44708322620965	7.88264304936184	8.90689059560852	8.90689059560852	8.49984588708321	7.22881869049588	6.90689059560852	8.20945336562895	6.93073733756289	8.07681559705083	8.11374216604919	7.90086680798075	6.95419631038687	7.53138146051631	7.89481776330794	7.57742882803575
hsa-miR-296-5p|MIMAT0000690	5.88264304936184	6.96578428466209	5.75488750216347	6.49185309632967	6.59991284218713	6.6724253419715	7.08746284125034	5.20945336562895	3.8073549220576	6.20945336562895	7.876516946565	6.18982455888002	6.90689059560852	6.33985000288462	5	4.90689059560852	6.12928301694497	5.55458885167764	5.97727992349992	5.90689059560852	6.53915881110803	5.95419631038687	6.98868468677217	4.64385618977472	5.6724253419715	6.59991284218713	5.58496250072116	5.7279204545632	5.08746284125034	3.8073549220576	6.96578428466209	6.98868468677217	5.6724253419715	4.90689059560852	5.88264304936184	4.08746284125034	6.96578428466209	6.6724253419715	5.4262647547021	7.29462074889163	6.39231742277876	5.61470984411521	6.24792751344359	5.93073733756289	6.04439411935845	6	6	6.85798099512757	NA	6.39231742277876	5.97727992349992	5.35755200461808	5.75488750216347	5.58496250072116	6.44294349584873	6.02236781302845	6.20945336562895	5.61470984411521	5.70043971814109	4.70043971814109	6.44294349584873	7.5077946401987	7.67948009950545	7.17990909001493	4.08746284125034	6.5077946401987	5.8073549220576	6.4262647547021	6.59991284218713	6.08746284125034	6.84549005094437	6.4594316186373	6.4594316186373	6.24792751344359	6.02236781302845	5.83289001416474	4.32192809488736	2.58496250072116	7.04439411935845	5.88264304936184	6.58496250072116	6.70043971814109	6.8073549220576	4.95419631038687	6.4757334309664	6.88264304936184	5.16992500144231	5.08746284125034	5.28540221886225	6.65821148275179	6.83289001416474	5.58496250072116	7.23840473932508	6.93073733756289	5.04439411935845	5.32192809488736	5.16992500144231	6.2667865406949	6.4262647547021	6.02236781302845	6.2667865406949	6.39231742277876	7.37503943134692	5.4262647547021	5.61470984411521	5.95419631038687	5.4262647547021	4.75488750216347	3.32192809488736	5.32192809488736	7.91886323727459	6.02236781302845	5.83289001416474	5.70043971814109	4.58496250072116	4.75488750216347	4.16992500144231	6.06608919045777	4.32192809488736	4.85798099512757	3.90689059560852	3.32192809488736	5.39231742277876	4.8073549220576	5.8073549220576	6.14974711950468
hsa-miR-296-3p|MIMAT0004679	5.35755200461808	4.16992500144231	5.04439411935845	5.28540221886225	4.58496250072116	5.12928301694497	5.08746284125034	4.70043971814109	3.58496250072116	4.58496250072116	6.14974711950468	4.52356195605701	3.90689059560852	4.32192809488736	4	3	4.95419631038687	5.49185309632967	4.58496250072116	4.4594316186373	6.10852445677817	4.39231742277876	5.04439411935845	3.4594316186373	4.75488750216347	6	5.12928301694497	3.8073549220576	3.58496250072116	2	5.39231742277876	5.4262647547021	3.90689059560852	2.32192809488736	4.85798099512757	3.4594316186373	5	4.32192809488736	4.52356195605701	5.90689059560852	4.75488750216347	3.16992500144231	5.12928301694497	3.90689059560852	4.52356195605701	4.85798099512757	3.8073549220576	4.85798099512757	0	5.83289001416474	3.8073549220576	4.52356195605701	5.16992500144231	5.61470984411521	4.95419631038687	3.58496250072116	3.4594316186373	4.16992500144231	4.90689059560852	4.08746284125034	4.52356195605701	5.64385618977472	5.20945336562895	5.58496250072116	1	5.75488750216347	4.52356195605701	3.4594316186373	4.4594316186373	4.4594316186373	4.39231742277876	4	4.16992500144231	4.4594316186373	5.24792751344359	4.24792751344359	2.32192809488736	3.8073549220576	4.64385618977472	4.70043971814109	4.08746284125034	5.58496250072116	6.55458885167764	3.16992500144231	5.04439411935845	3.8073549220576	5.55458885167764	4.95419631038687	3.58496250072116	4.4594316186373	4.4594316186373	3.32192809488736	6.14974711950468	5.12928301694497	4.4594316186373	3.8073549220576	4	4.58496250072116	3.58496250072116	3.90689059560852	4.08746284125034	4.70043971814109	5.28540221886225	4.24792751344359	4.85798099512757	3.90689059560852	4.85798099512757	4.16992500144231	4	5.08746284125034	4.58496250072116	4.16992500144231	3.4594316186373	4.64385618977472	4	4.32192809488736	4.75488750216347	4.58496250072116	4.52356195605701	4.39231742277876	0	2.32192809488736	3.70043971814109	3.58496250072116	4.39231742277876	5.12928301694497
hsa-miR-130b-5p|MIMAT0004680	9.64024493622235	7.44294349584873	9.52356195605701	8.49984588708321	7.09803208296053	9.32867492732795	7.34872815423108	9.7797193551434	9.37286506011259	8.74483383749955	9.78626962764847	8.12928301694497	8.55458885167764	4.75488750216347	9.06339508128851	6.84549005094437	9.1873520732005	10.595257481449	9.45327063401062	9.1006623390052	9.61838550225861	9.18239435340453	6.90689059560852	8.96578428466209	9.17492568250068	8.43045255166553	6.75488750216347	7.48381577726426	8.18487534290828	7.10852445677817	9.23122118071119	8.65105169117893	10.2479275134436	6.4757334309664	10.0794847838268	8.59991284218713	8.33539035469392	8.90086680798075	9.71252700043982	9.89784545600551	9.8073549220576	8.25266543245025	9.54689445988764	8.97154355395077	9.61470984411521	9.05256805080415	7.6724253419715	8.78790255939143	6.08746284125034	9.92332748541919	7.65821148275179	9.37937836707126	9.28540221886225	9.2336196767597	8.9915218460757	6.08746284125034	8.59245703726808	9.7714894695006	9.51175265376738	8.68999797141945	9.25738784269265	7.69348695749933	7.876516946565	9.95855271543101	6.4757334309664	10.1254134704833	8.94251450533924	6.4262647547021	6.85798099512757	7.33091687811462	6.28540221886225	9.12412131182919	6.02236781302845	9.34207466799914	7.94836723158468	9.66177809777199	7.33091687811462	8.09275714091985	7.27612440527424	8.27612440527424	5.6724253419715	9.57931593758001	7.79441586635011	6.90689059560852	8.37937836707126	8.02236781302845	9.58871463558226	8.81698362325538	8.33539035469392	9.14974711950468	9.28540221886225	6.16992500144231	9.45327063401062	8.96578428466209	7.39231742277876	8.69696752623429	6.56985560833095	7.33985000288462	8.45121111183233	5.61470984411521	6.58496250072116	7.14974711950468	7.93663793900257	8.62570884306447	8.93663793900257	6.22881869049588	8.87344411251538	7.8073549220576	7.35755200461808	8.94544383637791	6.65821148275179	6.08746284125034	7.01122725542325	7.58496250072116	7.8073549220576	8.81698362325538	8.78135971352466	8.6582114827518	8.93663793900257	7.06608919045777	6.35755200461808	8.2807707701306	8.98013957763916	8.6582114827518	6.52356195605701	8.61470984411521
hsa-miR-130b-3p|MIMAT0000691	9.78626962764847	6.37503943134692	8.68999797141945	7.56224242422107	6.10852445677817	9.28771237954945	7.10852445677817	9.45532722030456	9.16992500144231	8.62570884306447	9.94544383637791	7.64385618977472	7.82654848729092	4.90689059560852	8.35314682549808	7.07681559705083	8.68299458368168	9.68650052718322	9.03066713624694	8.29462074889163	9.76487159073609	8.99435343685886	6.79441586635011	8.55842071326866	8.78135971352466	7.81378119121704	7.07681559705083	6.35755200461808	8.467605550083	7.27612440527424	8.93957921431469	8.7176764230664	9.35535109642481	6.3037807481771	9.26912667914942	8.45121111183233	7.43462822763672	8.12412131182919	9.211888294546	9.25266543245025	9.03617361255349	7.97154355395077	8.7714894695006	8.60733031374961	9.00562454919388	8.18982455888002	6.53915881110803	7.23840473932508	5.90689059560852	9.40726776424473	6.96578428466209	9.36632221424582	9.25266543245025	9.7632123668144	8.57742882803575	6.85798099512757	8.13442632022093	9.15228484230658	8.49585502688717	8.38370429247405	9.04439411935845	7.40087943628218	6.4594316186373	10.3586512008929	7.91886323727459	9.92332748541919	7.6724253419715	5.49185309632967	6.12928301694497	6.89481776330794	5.93073733756289	9.15228484230658	5.32192809488736	8.65463602852797	7.8008998999203	8.5077946401987	7.02236781302845	7.52356195605701	7.28540221886225	7.20945336562895	4.90689059560852	8.8073549220576	6.83289001416474	6.82017896241519	8.94836723158468	8.51175265376738	9.66177809777199	8.25738784269265	8.33985000288462	8.55074678538324	9.18982455888002	5.20945336562895	9.44294349584873	8.25738784269265	6.70043971814109	7.96000193206808	5.16992500144231	5.58496250072116	7.91288933622996	5.20945336562895	5.28540221886225	7.72109918870719	7.13955135239879	8.16490692667569	8.19475685442225	4.58496250072116	8.60362634498619	7.13955135239879	7.8073549220576	8.06069593168755	6.02236781302845	4.70043971814109	7.12928301694497	6.35755200461808	7.13955135239879	8.08214904135387	8.44294349584873	7.83920378809694	8.8703647195834	7.20945336562895	7.24792751344359	7.36632221424582	8.54689445988764	7.85798099512757	5.24792751344359	8.15987133677839
hsa-miR-30e-5p|MIMAT0000692	17.169406361428	17.0833234978794	16.9203412237325	17.2368924313071	17.2196128644309	16.8398803849028	15.0941601795988	16.8625768243071	16.5918145024699	16.6812521401595	16.9553434112423	16.7111695365523	16.9961313995196	15.9646792982148	16.6147673483519	16.6525509155139	17.2874057742753	17.0786616161798	16.5382344097015	16.522320993883	16.9234783773376	16.8999823014067	17.0751448440663	16.9572381042205	16.9376611718642	16.6458976234846	16.6813756897166	15.6580161789758	15.7064960180612	17.6824048581008	16.964149055307	16.7831645145618	16.8664579155206	14.9559222940185	16.8396835894666	16.359989715021	16.8297846626306	16.980987447435	16.8774039696413	16.7272956263696	17.0706031601857	15.9235828317292	16.5952283381553	17.3155829992555	16.7143662739159	16.6332790748796	16.8904661679891	16.4498418341316	17.106205084796	16.9971463952696	17.1128772500894	17.1891875264507	16.9004305191776	16.9204459055	16.6911300907406	16.8053912150414	16.3544904538885	16.9092016579798	17.1706586075361	16.9917654043075	16.8766967926155	17.2682861287744	16.867556265761	17.2349951380519	16.4876202472075	17.0564683747713	16.1222618038276	16.9916547011175	16.6481609396119	16.4929641196764	16.468417219745	17.0708127689268	16.5171157239534	16.9075596593332	17.309556288187	16.6965872477584	17.1877000226446	16.0477203663815	16.217503377268	16.505253319412	16.8946046393838	17.081275374083	15.9498039177479	16.3754128215929	17.3982760761035	16.8878631724283	17.2999949885017	16.6471632688887	16.7770240955359	16.9757360366042	16.9002771971894	16.9366954432392	17.1668593853492	16.9884184168078	16.1917725181229	15.9268982276078	17.0765859832146	15.8774758665344	16.3757012842443	16.2456084105592	16.6876627284457	15.7910356701356	17.3453792563492	15.9065383321369	16.2400645852695	16.5455829257034	16.9411393312375	16.089781488354	17.1044042354151	16.5757755798748	16.516577235548	17.2090915803291	16.0214137930081	16.5948785727034	16.3334349152841	16.5492883253187	16.0459302632916	16.4233129144089	16.5852413149823	15.6268212524276	15.7222205165893	17.1957470594636	15.9426519506822	15.9714312880787	16.5274770060604	15.4039773153267
hsa-miR-30e-3p|MIMAT0000693	15.5786970018131	15.6420234797485	16.0736813463267	15.8300199630597	15.982793087454	15.4921035424792	13.6459961024023	15.5132958083063	15.0371608338092	15.4347910949607	15.8312330088186	15.1989437593793	15.685980651863	14.1267044728432	15.4594636383246	15.1302085566596	15.8079334539575	15.8294006689968	15.4498579508381	15.0816082620983	15.397373817319	15.5801407724362	15.4762715551308	15.9535371666984	15.5486112191497	15.536581134227	15.2635259631535	14.1986752403797	14.0958914633209	16.4381095813185	15.7484025283982	15.3809683002159	15.5566856618979	14.8327911418732	15.8029959047769	15.8044587774962	15.3584795066705	15.9157393589355	15.7014147683316	15.5687280623252	15.7177031949201	14.6551952776883	15.5669756506133	15.8799900031699	15.4875260426927	15.5102078468515	15.4895030468755	15.2381061374321	15.5973833533527	15.9198642439831	16.0390689765241	15.3857276134184	15.5546787775053	15.4146852358072	15.4399282548208	14.8767567363172	15.083063744716	15.7950503582817	16.3957684071159	15.2433599624918	15.8056431217734	16.0635425454995	15.8052148541543	15.7289036784897	15.5990701719211	16.0342616339749	15.3425608565451	15.2904868978852	15.3793783670713	15.286882591314	15.9179780482272	15.7441242959476	15.2738684313339	15.9682842915251	15.7381450504814	15.1850302631813	16.7389762518357	15.0036496670859	15.3033169910046	15.3432204218973	15.4932300124422	16.1410094575367	14.3123866599611	14.6335061368578	15.8617169779162	15.6810187399021	15.8885292256504	16.0331433490248	15.2439549342933	16.0218908818771	15.3726610446925	15.6933508272243	15.6033655515058	15.9684418044948	15.4991607431761	15.5438776568125	16.3082501389545	15.3741564882348	15.7630307733723	15.7778717198332	16.225452234411	14.7374586185705	16.7753916584511	15.5944704058068	15.9115792414021	15.8307380112872	15.8347179303929	15.3423872365869	16.2960737676631	15.9062799509144	15.7418882727353	16.4631411703717	15.1732476988718	15.9585074039456	15.7906539475539	15.8566686808417	15.5377644048498	16.0612235063268	15.8535288673714	14.5947911180893	14.543636039823	16.3079300853318	15.2753243021279	15.3930552198357	15.9211668402422	15.0313996765681
hsa-miR-26a-2-3p|MIMAT0004681	6.62935662007961	7.49185309632967	6.06608919045777	5.4262647547021	6.49185309632967	6.4262647547021	5.61470984411521	6.61470984411521	6.04439411935845	6.49185309632967	6.68650052718322	6.96578428466209	6.70043971814109	3.70043971814109	5.8073549220576	5.64385618977472	6.08746284125034	7.09803208296053	6.90689059560852	6.61470984411521	6.70043971814109	6.95419631038687	6.75488750216347	6.4594316186373	6.55458885167764	5.08746284125034	6.12928301694497	6.33985000288462	5.20945336562895	5.78135971352466	6.90689059560852	7.13955135239879	7.2667865406949	4.39231742277876	7.17990909001493	5.64385618977472	7.29462074889163	7.08746284125034	6.53915881110803	7.10852445677817	6.97727992349992	6.28540221886225	7.01122725542325	6.06608919045777	6.83289001416474	6.14974711950468	6.3037807481771	6.4093909361377	4	7.33091687811462	6.24792751344359	6.6724253419715	6.18982455888002	6.88264304936184	6.71424551766612	4.8073549220576	6.10852445677817	6.74146698640115	6.56985560833095	5.83289001416474	6.55458885167764	5.90689059560852	6.88264304936184	6.59991284218713	5.88264304936184	7.16992500144231	5.4594316186373	6.7279204545632	6.3037807481771	6.78135971352466	7.25738784269265	7.15987133677839	6.94251450533924	7.15987133677839	7.13955135239879	6.10852445677817	5.04439411935845	4.08746284125034	6.18982455888002	5.28540221886225	5.88264304936184	6.2667865406949	5.90689059560852	5.78135971352466	6.12928301694497	6.44294349584873	6.61470984411521	6	5.78135971352466	6.85798099512757	6.58496250072116	6.24792751344359	6.02236781302845	6.91886323727459	5.08746284125034	6.02236781302845	2	6.68650052718322	5.49185309632967	5.58496250072116	6.44294349584873	4.4594316186373	5.61470984411521	6.4594316186373	5.97727992349992	6.4594316186373	6.52356195605701	5.08746284125034	4.4594316186373	6.18982455888002	6.33985000288462	5.4594316186373	5.64385618977472	6.4594316186373	5.78135971352466	5.75488750216347	5.7279204545632	6.06608919045777	6.16992500144231	4.95419631038687	5.08746284125034	5.49185309632967	6.2667865406949	6.18982455888002	6.4093909361377	6.02236781302845
