miRseq MatureTCGA-OR-A5J1-01A-11R-A29W-13	TCGA-OR-A5J2-01A-11R-A29W-13	TCGA-OR-A5J3-01A-11R-A29W-13	TCGA-OR-A5J4-01A-11R-A29W-13	TCGA-OR-A5J5-01A-11R-A29W-13	TCGA-OR-A5J6-01A-31R-A29W-13	TCGA-OR-A5J7-01A-11R-A29W-13	TCGA-OR-A5J8-01A-11R-A29W-13	TCGA-OR-A5J9-01A-11R-A29W-13	TCGA-OR-A5JA-01A-11R-A29W-13	TCGA-OR-A5JB-01A-11R-A29W-13	TCGA-OR-A5JC-01A-11R-A29W-13	TCGA-OR-A5JD-01A-11R-A29W-13	TCGA-OR-A5JE-01A-11R-A29W-13	TCGA-OR-A5JF-01A-11R-A29W-13	TCGA-OR-A5JG-01A-11R-A29W-13	TCGA-OR-A5JI-01A-11R-A29W-13	TCGA-OR-A5JJ-01A-11R-A29W-13	TCGA-OR-A5JK-01A-11R-A29W-13	TCGA-OR-A5JL-01A-11R-A29W-13	TCGA-OR-A5JM-01A-11R-A29W-13	TCGA-OR-A5JO-01A-11R-A29W-13	TCGA-OR-A5JP-01A-11R-A29W-13	TCGA-OR-A5JQ-01A-11R-A29W-13	TCGA-OR-A5JR-01A-11R-A29W-13	TCGA-OR-A5JS-01A-11R-A29W-13	TCGA-OR-A5JT-01A-11R-A29W-13	TCGA-OR-A5JV-01A-11R-A29W-13	TCGA-OR-A5JW-01A-11R-A29W-13	TCGA-OR-A5JX-01A-11R-A29W-13	TCGA-OR-A5JY-01A-31R-A29W-13	TCGA-OR-A5JZ-01A-11R-A29W-13	TCGA-OR-A5K0-01A-11R-A29W-13	TCGA-OR-A5K1-01A-11R-A29W-13	TCGA-OR-A5K2-01A-11R-A29W-13	TCGA-OR-A5K3-01A-11R-A29W-13	TCGA-OR-A5K4-01A-11R-A29W-13	TCGA-OR-A5K5-01A-11R-A29W-13	TCGA-OR-A5K6-01A-11R-A29W-13	TCGA-OR-A5K8-01A-11R-A29W-13	TCGA-OR-A5K9-01A-11R-A29W-13	TCGA-OR-A5KO-01A-11R-A29W-13	TCGA-OR-A5KT-01A-11R-A29W-13	TCGA-OR-A5KU-01A-11R-A29W-13	TCGA-OR-A5KV-01A-11R-A29W-13	TCGA-OR-A5KW-01A-11R-A29W-13	TCGA-OR-A5KX-01A-11R-A29W-13	TCGA-OR-A5KY-01A-11R-A29W-13	TCGA-OR-A5KZ-01A-11R-A29W-13	TCGA-OR-A5L3-01A-11R-A29W-13	TCGA-OR-A5L4-01A-11R-A29W-13	TCGA-OR-A5L5-01A-11R-A29W-13	TCGA-OR-A5L6-01A-11R-A29W-13	TCGA-OR-A5L8-01A-11R-A29W-13	TCGA-OR-A5L9-01A-11R-A29W-13	TCGA-OR-A5LA-01A-11R-A29W-13	TCGA-OR-A5LB-01A-11R-A29W-13	TCGA-OR-A5LC-01A-11R-A29W-13	TCGA-OR-A5LD-01A-11R-A29W-13	TCGA-OR-A5LE-01A-11R-A29W-13	TCGA-OR-A5LG-01A-11R-A29W-13	TCGA-OR-A5LH-01A-11R-A29W-13	TCGA-OR-A5LJ-01A-11R-A29W-13	TCGA-OR-A5LK-01A-11R-A29W-13	TCGA-OR-A5LL-01A-11R-A29W-13	TCGA-OR-A5LM-01A-11R-A29W-13	TCGA-OR-A5LN-01A-11R-A29W-13	TCGA-OR-A5LO-01A-11R-A29W-13	TCGA-OR-A5LP-01A-11R-A29W-13	TCGA-OR-A5LR-01A-11R-A29W-13	TCGA-OR-A5LS-01A-11R-A29W-13	TCGA-OR-A5LT-01A-11R-A29W-13	TCGA-OU-A5PI-01A-12R-A29W-13	TCGA-P6-A5OF-01A-11R-A29W-13	TCGA-P6-A5OG-01A-22R-A29W-13	TCGA-PA-A5YG-01A-11R-A29W-13	TCGA-PK-A5H8-01A-11R-A29W-13	TCGA-PK-A5H9-01A-11R-A29W-13	TCGA-PK-A5HA-01A-11R-A29W-13	TCGA-PK-A5HB-01A-11R-A29W-13
hsa-miR-99b-5p|MIMAT0000689	18.4031035875859	19.2902078857892	18.2895056165683	18.6856795857672	19.0431501382048	17.8456064321441	18.0237814209009	17.7433355069499	20.0307614178041	18.8997050443982	17.8450060494695	19.2673102020572	17.3738592223485	18.7402452188001	18.6270136977731	17.9103265207692	19.2589317217735	17.2516303414115	18.9957671508778	18.0421189031984	18.7397443573865	17.1495883635165	19.2903608991043	19.804691943387	20.0429204449941	17.0684739064063	17.5668790575752	18.6733815453138	17.9617435936781	19.8546173187489	18.1269010476191	18.6481784980586	17.8058194303183	18.601433487682	19.1148784877379	19.4106832135032	19.4862870735557	18.0151155488243	17.6763703376097	19.0636978932749	17.9306795953469	18.0758812580582	18.0271068690894	18.5756278762615	16.7289966514765	19.9305900903446	19.1978765805286	20.3183022757533	18.8088793567947	17.5800229677539	18.7008663836885	18.1369961169805	18.6734540114258	19.135947210979	20.449862987272	18.47869458247	18.1342307682027	18.5350437089796	19.5486131004404	19.3377242437228	18.5439003063308	17.037654191223	16.6178978678593	18.8419942421758	16.9411966563368	17.7814429632335	19.5144135641011	19.5146832375277	18.7757420811437	19.171716788333	18.3287450410519	19.5577254475439	19.1131011604313	17.4223933309425	16.0326914881165	19.0207331261654	18.4008294159402	18.6029090494461	19.2237401356298	17.9934636331742
hsa-miR-99b-3p|MIMAT0004678	9.5274770060604	8.68650052718322	8.90388184573618	9.56033283421244	9.78626962764847	7.18982455888002	8.64745842645492	7.34872815423108	10.9016211583461	9.5372184005386	8.60733031374961	9.98441845880114	7.75488750216347	10.1267044728432	9.26209484537018	7.82654848729092	9.06069593168755	8.97154355395077	9.59058704991503	8.24317398347295	9.57175264350355	8.49984588708321	10.1111356702347	9.72962074355304	9.54496443278924	8.69696752623429	8.91886323727459	8.43462822763673	8.5274770060604	9.63843591399047	9.06069593168755	9.65284497300198	8.37937836707126	8.32192809488736	9.71080643369935	9.53138146051631	10.3998119593257	9.03342300153745	7.69348695749933	8.80413102118332	8.70043971814109	8.52356195605701	8.8073549220576	8.90086680798075	8.31741261376487	10.0525680508042	9.94397991434374	10.0660891904578	9.91438513215544	7.88874324889826	8.64385618977473	8.2336196767597	9.19967234483636	9.73809225962049	10.7125270004398	9.15228484230658	8.66888498426625	9.34429590791582	9.91139198784346	10.9978851278291	9.08480838780436	8.4262647547021	7.49984588708321	8.89178370321831	7.11894107272351	8.73470962022584	8.89178370321831	10.4199601778479	8.02236781302845	9.36413465500805	8.83289001416474	8.92777796208234	8.89178370321831	8.21431912080077	7.29462074889163	8.37068740680722	8.15987133677839	9.19229281447077	8.40514146313634	8.92777796208234
hsa-miR-296-5p|MIMAT0000690	0	2.32192809488736	1	2.58496250072116	2.8073549220576	6.89481776330794	1.58496250072116	NA	NA	2	2	1	NA	NA	1	0	2.58496250072116	1	2	0	0	0	1	1	0	2.32192809488736	0	0	0	3.4594316186373	NA	1.58496250072116	5.39231742277876	NA	1	NA	3	NA	2.32192809488736	2.32192809488736	NA	NA	3.58496250072116	2.32192809488736	1.58496250072116	NA	NA	1	5.70043971814109	NA	1	1	5.12928301694497	0	4.52356195605701	2	NA	2	2.32192809488736	3.32192809488736	1.58496250072116	1.58496250072116	1	0	2.32192809488736	NA	1.58496250072116	2	NA	1.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	1.58496250072116	2.58496250072116	1.58496250072116	2	3.90689059560852	3	4.32192809488736
hsa-miR-296-3p|MIMAT0004679	NA	0	NA	1	2.32192809488736	4.58496250072116	1.58496250072116	NA	NA	NA	0	0	1	0	NA	NA	1.58496250072116	NA	NA	0	NA	NA	NA	0	0	NA	0	0	0	3.70043971814109	NA	0	2.8073549220576	NA	0	NA	2.8073549220576	NA	0	0	0	NA	3.58496250072116	0	1	NA	NA	NA	3.8073549220576	0	0	1	4.90689059560852	NA	1	1.58496250072116	NA	NA	0	1.58496250072116	NA	0	1.58496250072116	NA	1	NA	3	NA	NA	2.58496250072116	NA	NA	1	NA	1	1.58496250072116	NA	4.70043971814109	NA	3.70043971814109
hsa-miR-130b-5p|MIMAT0004680	4.85798099512757	7.01122725542325	4.39231742277876	5.24792751344359	6.28540221886225	4.16992500144231	6.16992500144231	6.35755200461808	3.32192809488736	6.28540221886225	7.74819284958946	3.70043971814109	2.32192809488736	4.39231742277876	3.4594316186373	4.39231742277876	3.58496250072116	4.70043971814109	5.55458885167764	4.32192809488736	6.53915881110803	4.85798099512757	4.75488750216347	4.58496250072116	3.58496250072116	6.14974711950468	3.32192809488736	5.55458885167764	3.58496250072116	3	4.8073549220576	3.8073549220576	5.39231742277876	4.52356195605701	4.8073549220576	4	5.24792751344359	3.90689059560852	6.28540221886225	5.35755200461808	2.8073549220576	4.95419631038687	5.52356195605701	4.64385618977472	3.90689059560852	5	4.24792751344359	6.37503943134692	5.70043971814109	3.8073549220576	4	3.4594316186373	4.64385618977472	2.8073549220576	6.18982455888002	4.32192809488736	4.32192809488736	5.95419631038687	5.70043971814109	8.08746284125034	4	3.70043971814109	4.24792751344359	3.70043971814109	4.24792751344359	0	4.24792751344359	5.28540221886225	2.58496250072116	4	4.39231742277876	3.58496250072116	4.24792751344359	3.70043971814109	6.85798099512757	3.8073549220576	3	3	4.4594316186373	6.56985560833095
hsa-miR-130b-3p|MIMAT0000691	3.70043971814109	6.4594316186373	4.24792751344359	5.93073733756289	6.08746284125034	2.58496250072116	4.95419631038687	5.58496250072116	3.8073549220576	6.88264304936184	6.64385618977472	2.8073549220576	2	5	4.58496250072116	3.4594316186373	3.70043971814109	5.08746284125034	5.61470984411521	4.24792751344359	7.33091687811462	4.32192809488736	4	3.8073549220576	4	6.10852445677817	3.8073549220576	5	3.16992500144231	3.16992500144231	5.16992500144231	3.58496250072116	5.97727992349992	3.4594316186373	4.16992500144231	4.8073549220576	4.8073549220576	4.08746284125034	4.4594316186373	4.32192809488736	4.08746284125034	5.4594316186373	4.75488750216347	5.32192809488736	3.8073549220576	4.70043971814109	5.16992500144231	6	6.78135971352466	2.58496250072116	4	2.32192809488736	4.58496250072116	2.32192809488736	5.35755200461808	3.16992500144231	4.52356195605701	5.90689059560852	6.04439411935845	7.6724253419715	3.4594316186373	3.16992500144231	4	3.70043971814109	3	2.8073549220576	3.32192809488736	6.20945336562895	2.8073549220576	3.70043971814109	4.70043971814109	4.52356195605701	4	3.90689059560852	6.84549005094437	2.58496250072116	1.58496250072116	3.32192809488736	4.70043971814109	6.14974711950468
hsa-miR-30e-5p|MIMAT0000692	15.8074807095984	16.8065999664119	14.3672099635712	15.125130909654	15.0690720930741	14.2522958423263	14.8282356759877	14.5187146188768	14.860553553204	15.7200839024169	14.5343028824546	14.4666500595912	14.6463899508647	15.3174479457931	14.9400382473902	14.5472560526981	14.8374801084834	14.0214137930081	16.362457560125	14.486835021563	15.6079948639139	15.0743505580818	15.1431041511572	14.8203784363237	15.7709735395016	14.7530600168417	14.8245610299703	16.2017027722243	15.2760516869577	14.8030716069961	15.0918072522162	15.4240022175529	15.4522412404308	15.4830599778717	14.7643014477245	15.7661406455084	16.3358090328224	14.1233131245687	15.3323512991142	15.3667661571921	14.4472769849172	14.5176693881338	15.7982945922735	14.2389271439702	14.1678885131806	14.5551283225844	15.4864579613943	15.512987309419	14.7895845866925	14.3826915668966	14.6880863571993	14.6243956670457	15.334936649567	15.3101512158163	15.9840623696864	15.0697853949833	14.9307835296718	14.8361490042455	16.0093912647589	16.4882481201543	14.8957646000164	14.7370360365402	13.8391053475769	15.1756664958834	15.9130997762651	12.8253563414793	15.6020898820873	15.5799640618052	14.6250238568804	16.2733949568202	14.471675214392	14.7654415085202	14.9881964876243	14.0605270670486	14.2115081076935	15.6966959089802	13.7450440050345	15.6658632839512	15.1431838889034	15.4511144995546
hsa-miR-30e-3p|MIMAT0000693	15.4771890686473	15.9609069537657	14.1036976067505	14.7916716500798	14.3847163076493	14.3928540398729	14.8769485394273	13.8372337003391	13.8784341495593	14.852675800159	13.6672224461025	13.7550962103072	13.2373593621988	14.5808473985928	14.6330519771591	14.6214795712077	14.035830072835	12.983171762188	15.3249188667279	13.9913446869865	14.9275002091456	15.3702446690458	14.7350270798026	14.7602001510122	15.9862642618598	13.7768442324022	13.645095473397	15.309938135611	14.7443082846757	14.3782948559119	14.0861362250273	14.6404709045901	14.9650176492661	15.2147365068997	14.6782149875827	14.8973255233125	15.4035779625874	13.2390017577656	14.7067118449807	15.0960562391809	13.958552715431	13.9086740764809	15.2515563779119	13.610563503925	13.6124077931387	14.1778088137912	15.2434715383963	15.6042057173248	14.133704150214	14.2918901403386	14.2823645082239	14.6342438415775	14.5800229677539	14.9884184168079	15.6699922796164	14.9143851321554	14.4888443464573	14.7104835988699	15.9595718477969	16.4262319896352	14.5806707744981	13.4800328145839	12.6434052771157	14.9984582118979	15.0448209901018	12.0234078431402	15.0398186788746	15.0931286663198	14.5382495685993	15.5263158340418	14.0056245491939	14.1086877961546	14.385458001188	13.0428563380359	13.7664253819912	15.5673916697835	13.5339380280693	15.8147076248859	14.6545800916867	15.0180697460512
hsa-miR-26a-2-3p|MIMAT0004681	3.90689059560852	6.5077946401987	4.4594316186373	4.52356195605701	5.35755200461808	4.24792751344359	4.32192809488736	6.06608919045777	4	5.58496250072116	2.58496250072116	4.08746284125034	2.58496250072116	4.16992500144231	4.58496250072116	3.8073549220576	4.08746284125034	3.90689059560852	5.32192809488736	4.32192809488736	5.32192809488736	5.70043971814109	4.16992500144231	2.58496250072116	4.32192809488736	2.58496250072116	2.32192809488736	4.70043971814109	5.28540221886225	4.4594316186373	4.16992500144231	3.90689059560852	5	4.08746284125034	4.08746284125034	4.39231742277876	5.12928301694497	3	5	4.52356195605701	6.33985000288462	4	5.78135971352466	4.8073549220576	2.32192809488736	4.58496250072116	4.90689059560852	4.16992500144231	3.32192809488736	3.8073549220576	4.39231742277876	3	4.24792751344359	5.75488750216347	4.70043971814109	4.95419631038687	4.85798099512757	4	4.16992500144231	4.08746284125034	3.90689059560852	4.64385618977472	3.70043971814109	4.95419631038687	4.39231742277876	3.16992500144231	4.16992500144231	4.58496250072116	3.70043971814109	5.35755200461808	3.90689059560852	3.70043971814109	5.16992500144231	2	4.16992500144231	5.24792751344359	1	5.04439411935845	4.58496250072116	2.58496250072116
hsa-miR-361-5p|MIMAT0000703	10.0154150523867	10.5488219084588	10.2573878426927	10.9336906549522	10.3652288492515	8.96289600533726	9.65642486327778	9.54109661534952	9.65642486327778	11.1984450414524	9.85018683764577	10.7431513941125	10.631177055704	10.0014081943928	10.3641346550081	9.46352437327118	11.4231159101471	9.91737207947684	11.0375469539622	9.60733031374961	10.292321632802	10.7854524681585	9.21431912080077	11.4594316186373	11.3470676571659	11.3359485652023	11.0216740428584	10.7657004876511	10.3320365483617	10.4157417682901	10.5708044377245	11.0874628412503	12.2520740427962	10.8313072438021	9.90237511448603	11.3734089602287	12.4921035424792	9.45738087907253	10.2679570844028	11.2366122002158	9.14465824283188	11.6555307231556	11.3003525603282	10.4439795426013	9.23840473932508	10.5821419816588	11.3706874068072	9.7515440590891	10.6465587101545	10.7439928610602	11.0014081943928	10.7968507952672	11.3923174227788	10.9255544398736	11.6483575820097	11.3668685861671	10.3185428097027	10.4439795426013	10.4807902010958	10.9307373375629	11.0539258815311	10.5764843467969	8.75488750216347	10.9121408562957	10.403012023575	8.10328780841202	11.2755425560867	11.2076244682268	11.6821167649501	11.1922928144708	10.2632692003727	10.5896511465148	11.2473341780287	9.6724253419715	9.68825030913318	13.5014640258605	9.30833903013941	10.7623820387104	11.6537407787066	10.1085244567782
hsa-miR-361-3p|MIMAT0004682	8.89481776330794	10.7640422173066	10.3641346550081	11.5063075811003	9.7714894695006	8.01680828768655	10.2203783276952	9.60733031374961	9.79603960882977	11.7784878612224	10.3880172853451	9.95274124718649	9.48179943166575	9.89026427702111	10.12153351734	9.03066713624694	10.5915223465707	10.0484868739923	11.3309168781146	9.58683978796183	10.2888660741658	10.0874628412503	8.52356195605701	10.3320365483617	9.89935692292311	12.44759985828	10.007027266894	10.1724275086455	10.3717766443379	9.64385618977473	9.52160043972373	10.1885888457073	13.0010562746348	9.59618975614441	9.82177398197057	11.093417564388	11.6960981709559	9.37937836707126	10.604553229079	9.88722061546838	10.5774288280357	10.4199601778479	11.515699838284	11.5821419816588	9.21674585819531	10.9322147519684	9.95564990752837	9.31741261376487	9.88417051910844	10.4241662888181	10.4888443464573	9.65463602852797	10.2215871212648	11.1966021265232	10.7355560239115	10.5333297323058	10.8910241901495	10.4408691676109	8.94544383637791	10.631177055704	10.6193029554157	10.8352609186275	9.0389189892923	10.5449644327892	10.929998062609	8.6582114827518	10.9106427304696	13.344850683943	10.7681843247769	9.77478705960117	10.6064052126978	10.5622424242211	10.6908710092923	9.25502856981873	9.7431513941125	11.9501913499727	8.32192809488736	9.28771237954945	10.1150436501617	10.2888660741658
hsa-miR-362-5p|MIMAT0000705	7.03342300153745	8.02790599656988	5.97727992349992	5.24792751344359	6.65821148275179	6.64385618977472	6.53915881110803	8.39231742277876	5.8073549220576	8.31741261376487	6.02236781302845	7.16992500144231	8.44294349584873	5.39231742277876	7.63662462054365	7.05528243550119	7.88874324889826	6.89481776330794	7.70735913208088	8.44708322620965	4.39231742277876	8.82972273508606	6.4093909361377	8.22881869049588	8.2240016741981	5.8073549220576	6.06608919045777	8.40087943628218	6.88264304936184	6.35755200461808	6.4757334309664	6.85798099512757	6.62935662007961	8.49585502688717	5.04439411935845	8.86108690599539	8.77478705960117	4.90689059560852	6.82017896241519	8.03342300153745	5.61470984411521	6.08746284125034	8.04984854945056	7.13955135239879	5	6.79441586635011	8.01122725542325	6.4262647547021	6.49185309632967	8.33091687811462	9.16741814583174	8.36632221424582	6.64385618977472	5.39231742277876	8.3264294871223	10.1996723448364	7.03342300153745	6.44294349584873	5.28540221886225	4.32192809488736	7.83289001416474	8.28540221886225	5.52356195605701	9.04712391211403	7.79441586635011	4.70043971814109	8.88264304936184	6.8073549220576	8.17990909001493	8.2807707701306	7	7.79441586635011	9.13699111208023	5.08746284125034	6.37503943134692	11.4742129371939	4.58496250072116	8.08746284125034	10.4817994316658	7.93073733756289
hsa-miR-362-3p|MIMAT0004683	4	3.8073549220576	3	2.8073549220576	4	1.58496250072116	3.4594316186373	4.75488750216347	3.4594316186373	5.4594316186373	1	4	2.58496250072116	2.58496250072116	4.70043971814109	2.32192809488736	3.16992500144231	4.70043971814109	4.90689059560852	3.32192809488736	0	6.33985000288462	2.8073549220576	3.16992500144231	3.8073549220576	4.16992500144231	3.16992500144231	4.64385618977472	4	4.08746284125034	3.16992500144231	2	3	4.8073549220576	2.32192809488736	4.52356195605701	4.85798099512757	1	3.16992500144231	4.32192809488736	3.32192809488736	3.16992500144231	4.32192809488736	4.39231742277876	3	3.90689059560852	3.32192809488736	3.4594316186373	2.8073549220576	2	3.4594316186373	4.08746284125034	3.32192809488736	2.32192809488736	4.85798099512757	3.70043971814109	3.70043971814109	3	3.16992500144231	3.4594316186373	3.70043971814109	4.39231742277876	2.32192809488736	4	4.32192809488736	3.16992500144231	4.4594316186373	4.95419631038687	2.58496250072116	3	3.90689059560852	3.90689059560852	3.90689059560852	2.32192809488736	4.58496250072116	4.08746284125034	1	5.28540221886225	3.90689059560852	4.08746284125034
hsa-miR-363-5p|MIMAT0003385	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA
hsa-miR-363-3p|MIMAT0000707	3.32192809488736	4.52356195605701	3.58496250072116	3.58496250072116	7.03342300153745	3.90689059560852	5.24792751344359	5.39231742277876	5.64385618977472	5.4262647547021	4.52356195605701	4.4594316186373	3.90689059560852	4.32192809488736	2.32192809488736	0	4.24792751344359	4.52356195605701	5.75488750216347	3.58496250072116	4	6.24792751344359	2.32192809488736	4.52356195605701	2.58496250072116	4.32192809488736	1.58496250072116	3.90689059560852	3.16992500144231	4.24792751344359	3.58496250072116	2.8073549220576	3.8073549220576	3.58496250072116	2.8073549220576	5.70043971814109	3.8073549220576	1	5.20945336562895	3.4594316186373	3	4.58496250072116	3.4594316186373	4.08746284125034	2.58496250072116	2	4.90689059560852	2.32192809488736	4.08746284125034	3.16992500144231	3	3.8073549220576	4.64385618977472	2.8073549220576	3.90689059560852	4.24792751344359	3.16992500144231	3.8073549220576	4.64385618977472	2.58496250072116	2.8073549220576	5.78135971352466	2.8073549220576	4.32192809488736	2.8073549220576	4.52356195605701	3.4594316186373	5.6724253419715	2.8073549220576	3.32192809488736	6.4262647547021	3.58496250072116	5.8073549220576	2.32192809488736	6.94251450533924	4.16992500144231	2	4.39231742277876	4.4594316186373	4.24792751344359
hsa-miR-365a-5p|MIMAT0009199	1	0	0	NA	2	NA	NA	0	NA	NA	2	0	NA	NA	1	2	1.58496250072116	NA	1.58496250072116	0	0	NA	0	2.58496250072116	0	0	0	1.58496250072116	0	2.32192809488736	NA	0	0	NA	1	NA	1.58496250072116	NA	0	1.58496250072116	0	0	2.32192809488736	0	0	NA	0	NA	NA	1	NA	1	2.8073549220576	2	1.58496250072116	NA	NA	1	0	0	0	1	0	NA	1	NA	2	1	0	3	1	0	0	1	2.32192809488736	1	0	1	2.58496250072116	1.58496250072116
hsa-miR-365a-3p|MIMAT0000710	10.1045987535644	8.68650052718322	9.09539702279256	9.46352437327118	10.5660540381711	9.81698362325538	8.79766152585376	7.12928301694497	10.2106713437856	10.6017707884077	9.63843591399047	9.97010589061218	8.08214904135387	9.14720492494223	9.35755200461808	8.85798099512757	9.82017896241519	8.73809225962049	10.5439984501345	8.71080643369935	8.40087943628218	10.9091430473399	7.16992500144231	9.55650605467193	10.3275526440812	10.2203783276952	7.90086680798075	9.36632221424582	9.86108690599539	9.7515440590891	9.00562454919388	9.83605035505807	9.07681559705083	9.9915218460757	9.90989308377004	9.67065624911844	10	8.31288295528435	8.14465824283188	9.90388184573618	9.39231742277876	10.1421070573025	9.98013957763916	8.46352437327118	8.01680828768655	9.49385544924082	9.8376279331714	9.68474862042163	8.31288295528435	8.96866679319521	9.57931593758001	9.10328780841202	10.9381093262192	8.78463484555752	12.8757493514201	11.1163439612375	9.38154295118458	9.85330955540367	10.8462739113499	10.4178525148859	10.4408691676109	9.876516946565	8.55074678538324	9.62021982550749	10.2969162068793	8.22881869049588	10.602698865018	10.5651020783603	8.68999797141945	10.4706588740606	10.0768155970508	8.91288933622996	9.04984854945056	8.45532722030456	7.4262647547021	9.79603960882977	10.5176693881338	9.283088353024	10.9248125036058	8.34429590791582
hsa-miR-302b-5p|MIMAT0000714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302b-3p|MIMAT0000715	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302c-5p|MIMAT0000716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302c-3p|MIMAT0000717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302d-5p|MIMAT0004685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302d-3p|MIMAT0000718	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-367-5p|MIMAT0004686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-367-3p|MIMAT0000719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
